"","chr","pos","lod"
"IDP350","6",4339.29,0.886621601792285
"sdg102c","6",4344.28,5.93226149404836
"mmp117","6",4344.54,5.93281560116338
"mmp51","6",4348.24,6.24728914436855
"IDP1430","6",4349.86,0.107014682889712
"gpm99a","6",4349.98,0.0642540134322189
"gpm585","6",4349.99,0.0853662461195199
"gpm468a","6",4350,0.199963447988921
"gpm347","6",4350.52,0.0919205538084498
"IDP2424","6",4350.76,5.12630289833214
"psr129b","6",4352.96,21.7374089107361
"bnlg2191","6",4353.76,21.7414261589929
"gpm246a","6",4356.16,21.7331003202271
"gpm604a","6",4356.19,21.7328768941643
"IDP1654","6",4357.35,21.72035180288
"mmp65","6",4357.66,23.3583075948554
"IDP501","6",4358.19,23.3579289798818
"IDP2453","6",4358.62,25.927734630257
"sbp3","6",4358.76,25.9277280259448
"IDP587","6",4359.42,27.0505810431332
"IDP2428","6",4360.11,27.0514511486472
"gpm809a","6",4362.33,15.6564018491536
"gpm661b","6",4362.89,15.6270351019575
"IDP133","6",4365.67,10.7700048514798
"IDP392","6",4367.47,17.7647699235131
"IDP1474","6",4369.19,25.4385621962501
"umc1887","6",4371.86,25.5070979478223
"gpm138a","6",4372.15,25.5106122971138
"AY104775","6",4372.66,25.4781601309824
"gpm137b","6",4372.67,25.4782365881128
"AY111964","6",4376.27,25.7482708664265
"gpm486a","6",4376.84,23.0706122255997
"umc65a","6",4386.97,5.16977997847061
"gpm363c","6",4387.78,9.80227054306124
"umc1796","6",4394.57,25.5009582156727
"umc1918","6",4394.97,25.4816106319395
"IDP2138","6",4395.38,35.4014157597521
"rz476d","6",4396.37,35.4400772112967
"IDP613","6",4397.03,50.6421374588917
"gpm390a","6",4397.34,50.6921657937564
"gpm824","6",4397.42,53.3471714586267
"AY108825","6",4397.6,53.0878345891633
"npi223a","6",4401.37,50.168623468584
"umc1105","6",4404.07,50.6447910140887
"umc1979","6",4405.37,50.739691473831
"umc1857","6",4408.27,50.4842317213534
"gpm275b","6",4410.05,46.2423769139459
"gpm539b","6",4410.17,46.134044990984
"gpm581a","6",4410.48,37.6598959046478
"IDP62","6",4411.24,32.4766294462752
"IDP344","6",4412.26,21.6873571837968
"gpm716h","6",4415.78,16.1280005683329
"gta107b","6",4416.17,7.03407075235737
"gta105","6",4417.82,7.00566572475873
"gpm674c","6",4421.09,12.1790516487144
"gpm426c","6",4421.1,12.088122477453
"gpm555","6",4431.61,3.6177133996207
"umc2006","6",4433.98,4.97098747861855
"IDP3793","6",4435.03,6.9792990399601
"gpm74","6",4440.34,3.87163410342146
"umc2317","6",4440.88,3.1437101208794
"IDP564","6",4441.08,0.430083541754357
"gpm436","6",4443.49,0.462514232716785
"isu61f","6",4443.78,0.445814086642713
"IDP202","6",4444.68,0.441811172737289
"umc21","6",4445.88,25.1945450783132
"AY107053","6",4447.39,9.50534331774543
"IDP1699","6",4448.38,2.73192721694431
"umc2318","6",4449.78,10.3387425922756
"gpm666c","6",4450.34,0.0514404916793865
"ufg11","6",4453.18,0.29950264607578
"AY105479","6",4453.83,0.28327642946897
"gpm498b","6",4453.97,0.276564938483716
"chr117d","6",4455.23,0.731525867249729
"bnlg1154","6",4458.08,3.14820929368216
"umc1250","6",4459.58,5.08592573676651
"csu481","6",4466.18,4.00245772057315
"umc1826","6",4472.78,0.000252736626862315
"gpm233","6",4474.5,0.619742809987656
"gpm269d","6",4474.51,0.618443734976609
"gpm242","6",4474.73,0.893819439337676
"zag1","6",4474.89,0.0145700758093881
"gpm750b","6",4475.52,0.0638721487212024
"gpm858a","6",4476.16,0.0125199254125619
"umc1352a","6",4476.59,0.0125486128563352
"gpm844","6",4477.67,0.0344337871429161
"AI665560","6",4478.29,0.0314657150975108
"IDP833","6",4481.07,3.18350000449209
"umc1413","6",4482.19,8.3415529233589
"bnlg2249","6",4483.09,7.38386655041722
"umc1114","6",4486.79,7.32211009936327
"umc1314","6",4489.39,6.76386770958197
"IDP129","6",4492.23,6.23034001844644
"IDP635","6",4492.24,6.23033940423556
"AY110542","6",4495.7,2.22332346818257
"gpm926k","6",4496.17,2.21857938307403
"gpm882","6",4497.01,2.22223945148107
"gpm250b","6",4497.02,2.22220690253926
"umc2141","6",4500.51,2.21521992488488
"gpm712a","6",4500.67,2.21842244154141
"AY110435","6",4501.41,2.22435131019847
"umc1379","6",4502.21,2.2692711881009
"npi560","6",4504.31,13.6299956137609
"umc1388","6",4507.11,6.13866791407781
"gpm390b","6",4507.97,6.09090366471355
"IDP3886","6",4511.13,6.48026735211715
"npi616a","6",4513.41,7.18959392900069
"AY110260","6",4515.81,7.25334447356363
"gpm109a","6",4516.09,7.21716288332027
"npi252","6",4517.11,7.22077643243392
"gpm599a","6",4517.96,7.21704695270637
"jpsb107b","6",4519.11,10.1216649769376
"AY109873","6",4519.91,10.1215934860375
"IDP608","6",4521.94,9.07830345607181
"gpm709b","6",4523.75,8.38440617726883
"umc2321","6",4524.11,15.795677482236
"bnlg1702","6",4525.81,15.8180578162701
"AY110873","6",4527.01,14.6450366028985
"umc2320","6",4528.01,8.59678715841983
"gpm410","6",4528.61,8.65736052215107
"pmg1","6",4531.01,8.60652406536246
"gpm579","6",4531.49,8.60280047414562
"mbd101b","6",4532.15,8.59679280352429
"IDP2375","6",4536.1,12.67005060066
"IDP3897","6",4537.18,10.9654736732282
"AY107881","6",4537.79,10.9692872746
"npi608","6",4547.81,5.04798605764881
"AW036917","6",4553,2.68833435216038
"gpm706e","6",4553.95,9.59257654867906
"gpm193a","6",4554.82,9.35713424435016
"gpm426b","6",4555.69,0.445206830550887
"gpm652b","6",4556.47,0.417435068109626
"gpm191","6",4558.25,16.9849072173638
"IDP874","6",4561.86,1.26575633933317
"gpm896a","6",4565.25,0.251689627973974
"uaz400","6",4567.11,8.3929286839757
"uaz121a","6",4567.51,9.16050991869633
"mmp145","6",4572.51,6.6685668514292
"gpm490a","6",4575.63,9.6952698609166
"bnlg1732","6",4578.91,10.236767111126
"gpm765a","6",4579.13,9.9815949362328
"rz444d","6",4580.91,5.72530278534941
"IDP1427","6",4582.81,4.58632480194319
"gpm631","6",4589.18,2.8403760894289
"umc38a","6",4590.91,1.99951532388513
"umc1912","6",4593.81,0.486097933704514
"gpm795","6",4594.21,0.0392974676342419
"gpm186b","6",4597.08,0.0220994501996756
"IDP3915","6",4598.54,0.0141247799256234
"umc1463","6",4599.01,0.0251786552598787
"IDP683","6",4599.92,0.20285197053272
"gtb101","6",4601.95,8.76633989844959
"gpm424c","6",4602.11,8.6578785764832
"gpm908a","6",4603.07,5.86613670151564
"umc2162","6",4603.61,0.565846785926624
"gpm34j","6",4603.88,0.563713294301124
"gpm796b","6",4604.36,0.0341076129607245
"gpm908b","6",4604.52,0.0336138921484235
"IDP148","6",4605.94,0.0340117390969681
"mmp1","6",4606.81,0.472428440354633
"umc2322","6",4609.51,0.146036253427155
"AY104923","6",4615.41,2.92073006229293
"gpm186a","6",4617.61,3.20861553854957
"lim379","6",4625.51,1.22759661389136
"gpm494","6",4627.52,0.0554215851716435
"gpm922i","6",4627.53,0.0532670927386789
"gpm785","6",4627.63,0.0298394606343209
"gpm922b","6",4627.67,0.0199737514285516
"gte101","6",4627.74,3.96737668173591
"lim151","6",4628.12,9.57730099764376
"gpm186c","6",4628.59,2.5705177227901
"AY105728","6",4631.52,0.160774409418082
"AY105785","6",4632.32,0.152493540488649
"IDP481","6",4633.52,0.0415431461315166
"IDP2001","6",4638.26,0.000519801493283012
"gpm299b","6",4639.47,0.0443929253397073
"gpm776c","6",4639.48,0.0444146155714407
"gpm197a","6",4640.23,0.0154631150107889
"IDP3956","6",4641.06,0.0131494395827758
"asg6a","6",4646.93,11.3971052112702
"IDP1406","6",4647.58,1.78404737293204
"IDP1476","6",4650.07,1.79069741355124
"hdt103","6",4651.34,1.79168876940093
"nfa102a","6",4652.67,7.75090692396225
"mmp50","6",4653.63,10.2770024169295
"gpm10b","6",4656,4.46562549212649
"mlg3","6",4657.83,4.51653800580243
"umc1490","6",4671.63,0.0523963945197465
"gpm445a","6",4672.59,0.613302504436433
"AY110400","6",4677.43,0.236308663079399
"npi419a","6",4686.13,6.78420495674254
"umc2323","6",4688.63,0.306128392023311
"gpm728a","6",4692.88,1.81245129078889
"mmp113","6",4696.93,0.965123256695733
"AY109797","6",4703.83,0.153427291459593
"AY104289","6",4706.33,0.0939294486106519
"gpm572a","6",4708.03,0.0433820472699153
"gpm239b","6",4709.93,0.0551652324138558
"gpm289b","6",4712.87,0.045884078470408
"gpm378","6",4715.19,0.639659399994343
"bnlg1740","6",4715.73,0.649575533519965
"umc62","6",4718.93,0.692205997193014
"IDP3790","6",4725.05,10.0380361480093
"gpm881","6",4726.95,0.537676960853787
"AY109996","6",4727.03,0.512789386717486
"npi561","6",4731.93,1.12429461117245
"gpm814","6",4734.31,1.68878521835177
"gpm407","6",4736.74,21.648469879914
"php20599","6",4737.93,2.49726396734877
"mmp105","6",4739.73,1.85923642224589
"gpm838b","6",4741.53,0.367750714816793
"agp2","6",4741.54,0.664060899875039
"gpm283a","6",4743.07,1.63852039318954
"gpm44a","6",4744.95,0.0643985991337104
"chr118","6",4746.88,1.24055394320567
"gpm717c","6",4747.84,0.566048700704414
"IDP3823","6",4749.61,0.566920087949256
"umc2324","6",4749.64,0.570340578073228
"cdo345c","6",4750.94,1.38533755830758
"IDP2005","7",4755,17.5625729615695
"umc2177","7",4757,14.192523129208
"csu582","7",4757.7,23.2165107520359
"gpm876","7",4761.85,32.6276632146128
"IDP1417","7",4763.42,24.209221993493
"cka4","7",4768.8,0.41430827783006
"IDP1402","7",4768.94,0.0722019130917033
"gpm926d","7",4771.15,0.178714570658485
"IDP1688","7",4773.44,0.142370608662532
"gpm837","7",4778.87,3.55393730490323
"umc1642","7",4782.2,3.08153964063786
"umc1378","7",4782.4,3.02655848651375
"gpm12","7",4783.33,11.5242512340301
"IDP106","7",4786.3,5.58346684635762
"IDP1462","7",4793.33,0.948154374271326
"IDP3896","7",4797.06,0.0409414922523865
"umc1672","7",4798.8,0.664811837890738
"umc1695","7",4800.6,0.0672128631031228
"umc1426","7",4802.8,3.95204202833156
"gpm339d","7",4806.41,6.55434624289228
"bnlg2132","7",4808.3,18.1847432749473
"IDP1692","7",4823.42,0.0399387648285483
"AY104465","7",4824.1,0.0684026764829468
"IDP497","7",4826.72,0.127861543220206
"AW308691","7",4841.3,6.21039263229977
"gpm47","7",4843.98,2.06348105411962
"gpm124a","7",4843.99,2.09566763420116
"gpm442b","7",4846,4.84063841842726
"umc1159","7",4847.01,2.13850533060395
"isu84c","7",4848.31,2.03480477150151
"IDP4082","7",4848.73,2.02658495993819
"gpm25b","7",4851.78,3.19624487943111
"gpm57","7",4862.5,8.7453233868182
"IDP520","7",4862.51,8.7471437148215
"mmp18","7",4868.42,14.002678267294
"gpm913a","7",4869.63,8.11171697047757
"mmp81","7",4873.52,12.470172035597
"IDP1624","7",4874.91,2.76652847576224
"o2","7",4877.42,2.31687544128363
"umc1270","7",4878.52,2.31446504122505
"gpm281b","7",4878.64,2.31472097747064
"gpm680","7",4879.94,2.31469205454778
"gpm408f","7",4879.95,2.31467564245941
"dmt101","7",4880.09,2.31447959275283
"his1a","7",4880.23,2.31454658675466
"umc1632","7",4881.33,2.31472453506649
"gpm670f","7",4882.17,2.31858282427493
"umc2325","7",4882.63,2.32235230753031
"gpm365b","7",4897.86,8.65726069860284
"gta101a","7",4903.53,19.695917870069
"gpm34f","7",4903.68,19.687972542768
"gpm804","7",4906.53,19.7254504184421
"umc1401","7",4908.03,14.5755798097889
"umc1986","7",4908.33,14.5740486631748
"umc2326","7",4909.83,19.41581690356
"mmp75","7",4910.23,19.4082275502242
"gpm273b","7",4910.24,19.4082085141781
"mmc0162","7",4910.53,19.4013884261331
"kpp1","7",4910.83,19.4249548106545
"umc1978","7",4911.93,19.4846405911885
"umc2327","7",4913.03,19.5212598925827
"sdg101","7",4913.95,19.5287732155193
"AY105589","7",4917.43,20.1226918261491
"gpm836","7",4920.18,17.3666554172305
"gpm831","7",4920.48,17.3667227742935
"npi600","7",4922.43,17.3719544172873
"umc1927","7",4923.53,17.3643177401154
"IDP353","7",4925.51,20.7173841343065
"gpm620c","7",4925.53,24.1202940072853
"crt2","7",4925.83,24.1720075348658
"gpm187b","7",4926.22,22.8033544990249
"gpm754b","7",4927.28,25.982141359962
"gpm359e","7",4928.9,37.4494890362603
"gpm154","7",4929.07,37.4371950318709
"gpm231","7",4929.13,37.6612079166625
"gpm106b","7",4929.37,33.4927197273555
"AY110576","7",4931.83,33.4858472193446
"IDP767","7",4933.02,33.2007997463952
"AY110473","7",4933.03,33.2033789843772
"cyp6","7",4934.93,33.1633802587421
"gpm864a","7",4935.36,33.1630325394672
"bnlg1094","7",4935.53,33.1632466255433
"mmp187","7",4936.33,33.1651278831923
"psr371b","7",4937.63,33.1634373057113
"AY109061","7",4937.92,33.1634459167381
"AY106170","7",4937.93,33.1633775010869
"ufg121","7",4938.14,33.163370631537
"umc1879","7",4938.44,33.1633866501124
"uaz187","7",4938.74,33.1632469487922
"mmp26","7",4939.44,33.1681082640571
"bnlg1247","7",4941.34,40.816932787824
"bnlg2233","7",4941.54,40.8193428814302
"epl101","7",4942.28,40.8183945922556
"vef101a","7",4942.68,40.8169109384653
"bnlg1380","7",4943.14,40.8191153123553
"bnlg1792","7",4945.44,35.2679675950094
"bnlg2203","7",4945.64,35.2634703375534
"AY109809","7",4947.54,35.7433931825071
"hag102","7",4947.76,35.7383724915053
"lim333","7",4950.64,38.1817795414408
"umc1932","7",4959.84,30.6959013037849
"gpm117d","7",4968.38,29.7865514973437
"gpm143a","7",4968.57,29.6361255455795
"IDP311","7",4968.61,29.6063355196547
"gpm505","7",4974.48,27.7866508184761
"AY109968","7",4983.74,9.36155468979632
"gpm445b","7",4991.92,28.1259139681388
"umc1983","7",4999.34,25.6156137882044
"umc2142","7",5001.34,25.5243795128354
"umc1138","7",5002.74,25.5495245743332
"IDP872","7",5005.01,22.0462273200956
"umc1787","7",5007.44,21.3223147963672
"umc2092","7",5007.94,16.1026720124846
"IDP172","7",5007.98,19.0904970427309
"IDP2411","7",5009.34,20.019754225721
"gpm781","7",5010.81,20.0277251751249
"IDP754","7",5011.4,20.0597059131978
"gpm860","7",5011.75,24.664707830947
"umc258","7",5014.04,29.4274849843823
"isu86","7",5017.54,27.5125723119254
"IDP3954","7",5018.4,24.5000086482887
"IDP3933","7",5019.33,24.506695893866
"mmp21","7",5020.34,22.6218831769929
"IDP1424","7",5026.23,23.4320795541698
"ufg54","7",5035.54,14.9410156816903
"ufg65","7",5035.74,14.9393956040421
"gpm793","7",5039.55,24.0646650366598
"cdo412b","7",5040.44,19.279171794009
"bnlg1808","7",5041.34,20.5023073704106
"umc116a","7",5043.94,23.7196571324439
"mmp127","7",5045.24,23.7123591010859
"gpm30b","7",5046.76,29.5521256901739
"IDP1977","7",5046.77,29.5513928978507
"gpm100a","7",5046.78,29.5520721197245
"gpm788a","7",5051.57,37.3748818388558
"gpm647","7",5052.45,37.4899552370553
"umc1713","7",5053.46,37.4762897142373
"IDP574","7",5057.59,49.2312127114583
"gpm662b","7",5057.74,61.2145861067274
"gpm296c","7",5057.95,59.6491730489506
"bcd926a","7",5062.46,59.2130287939253
"bnl15.21","7",5064.96,70.8416245048702
"bnl5.46c","7",5065.66,70.5535407248626
"mmp177c","7",5069.76,76.805913762506
"umc1450","7",5070.96,72.4457452082333
"IDP75","7",5073.06,62.6476653751433
"umc1987a","7",5073.07,62.6497197162025
"IDP96","7",5074.07,62.5943042196977
"mmp46","7",5074.67,66.0639035762761
"bnlg1070","7",5077.77,50.0397020650144
"bnlg434","7",5078.37,49.8827306650892
"gpm248","7",5078.69,47.5511653411086
"mbd108","7",5080.09,55.582761679887
"gpm566d","7",5082.24,42.2627537058652
"IDP1500","7",5085.73,37.3601518725845
"gpm307a","7",5087.15,37.3700820788508
"brd103","7",5091.75,41.562441549946
"gpm260b","7",5095.01,42.2732398364569
"IDP3960","7",5097.04,42.2397139804252
"IDP358","7",5099.92,42.6091639782771
"mmp152","7",5100.47,42.6095747956097
"AY110374","7",5102.27,42.9809310904129
"sdg116a","7",5106.96,41.2583610376823
"gpm408c","7",5107.05,25.6370531686134
"IDP1704","7",5107.1,25.6274717246961
"IDP836","7",5107.11,25.627505369097
"gpm694a","7",5107.47,39.5875178536444
"gpm581b","7",5107.98,29.7045238949668
"gpm878a","7",5108.11,21.7964868417912
"IDP470","7",5109.02,25.806801593104
"npi389","7",5109.98,36.5014841706525
"AY107911","7",5110.07,30.7126397158827
"umc56","7",5116.98,21.0160315728044
"umc110a","7",5119.88,22.4685234737426
"gpm616","7",5120.02,13.4451656806195
"gpm915","7",5120.29,14.3480874766155
"nfd101a","7",5120.57,11.7478226442636
"gpm690","7",5120.58,11.7479180569444
"bnlg155","7",5131.99,16.9083406479222
"AY109644","7",5136.59,11.764680466973
"psr371a","7",5136.89,11.7360439686981
"ndk1","7",5137.69,11.7841021702006
"bnlg2271","7",5138.89,12.9293877125292
"gpm384","7",5138.91,12.9269572389367
"gpm624","7",5139.34,12.8976976781541
"umc2329","7",5139.49,13.6699792846066
"umc1324","7",5142.59,13.7300449389641
"IDP2483","7",5144.19,14.3802859163407
"IDP3829","7",5144.83,14.3430985425784
"IDP865","7",5144.93,14.3485915991623
"IDP2355","7",5144.96,14.3486294841605
"IDP3815","7",5145.38,19.4428660032554
"umc1888","7",5145.59,19.1761986027232
"bnlg1805","7",5147.19,9.80304472417265
"gpm392","7",5148.19,2.69905094202841
"tif1","7",5154.39,9.1653612662667
"psr135a","7",5158.49,4.54747974051315
"umc1301","7",5160.59,4.53861353842149
"umc254","7",5163.19,7.27535057302885
"umc2330","7",5163.49,1.33219386034216
"umc1710","7",5165.59,23.7766534748043
"umc1251","7",5167.19,1.18223689334263
"gpm450b","7",5167.36,1.77554507965579
"IDP4034","7",5168.79,0.107460884595639
"asg32","7",5171.59,0.0821163596046972
"IDP828","7",5176.7,1.09020110156052
"IDP1642","7",5180.41,6.31336237717551
"ufg17","7",5182.59,6.50290699320976
"AY110023","7",5184.29,4.77852225706556
"bnlg1666","7",5185.59,7.37459866734025
"IDP3822","7",5186.87,1.90684235906883
"npi240a","7",5187.39,1.0756111573246
"gpm912c","7",5188.24,1.58998361021804
"npi263","7",5188.29,1.2915339655774
"npi352","7",5194.99,8.88064661650242
"gpm576b","7",5195.79,0.798211664065093
"chr111","7",5196.44,1.61662951725521
"bnl8.29c","7",5197.39,1.78135848301645
"umc1029","7",5199.79,1.94175046867531
"IDP1981","7",5202.52,1.62401537373262
"bcd349","7",5219.59,17.6766249624652
"umc1708","7",5226.49,10.278981627358
"umc2332","7",5227.69,9.88640163845412
"AY110439","7",5228.09,6.85220024308364
"ufg79","7",5228.49,6.83942532866786
"IDP1960","7",5230.6,6.8507889155062
"csu8a","7",5231.09,6.58160598822906
"gpm257p","7",5245.51,8.02239714633652
"AY108844","7",5245.77,8.04596125062926
"umc1295a","7",5249.89,11.6800760473525
"gpm683a","7",5250.27,5.66007400490162
"ufg57","7",5252.69,5.64662545644387
"gpm683b","7",5253.52,7.27784487514873
"gpm270b","7",5255.23,19.4072334005396
"gpm151a","7",5262.96,3.87845408085195
"gpm760a","7",5264.31,8.43969716034553
"IDP2594","7",5267.91,0.87038064834087
"AW267377","7",5272.59,7.28016522702274
"umc1412","7",5273.99,7.28521149005064
"gpm2","7",5275.63,14.6954563572071
"gpm756b","7",5276.6,14.6135660348373
"umc245","7",5287.09,12.4968327034294
"npi380","7",5288.79,20.6404537350209
"npi433","7",5291.79,14.4519119554843
"AY106318","7",5294.89,3.06963357309905
"chc101a","7",5294.9,2.97226706514084
"mmp67","7",5295.89,6.60301770641672
"mmp25","7",5298.49,1.04417184359227
"phi069","7",5300.29,1.03374505926149
"mmp17","7",5302.79,1.04119884716783
"gpm895","7",5304.23,1.0861003871305
"IDP3835","7",5307.37,3.179330555251
"cdo938d","7",5341.69,19.5091347918915
"umc2333","7",5348.49,10.0553241742346
"umc1406","7",5353.99,3.40112350994241
"umc1407","7",5355.29,3.43422312889925
"umc2334","7",5355.49,3.40834195586831
"ufg39","7",5357.99,2.73337687480853
"gpm424a","7",5358.33,2.54531571565167
"gpm517","7",5359.26,1.86146126558197
"umc1760","7",5362.69,3.16767986030573
"umc168","7",5363.29,3.16981033874072
"phi116","7",5366.59,5.64076013356316
"php20020","7",5366.99,5.65567580606694
"gpm409b","7",5369.18,7.59179668917022
"nfc104a","7",5370.73,0.750560742082598
"AY109703","7",5373.49,0.829471383496639
"IDP1466","7",5377.86,1.6112100282844
"IDP3786","7",5380.81,8.23779582898169
"gpm880b","7",5391.19,5.36898526919322
"npi220a","8",5400,22.6669080836364
"IDP1958","8",5403.09,13.613664709872
"gpm865","8",5404.47,8.90323958126828
"csu319","8",5405.9,11.8789743914695
"rz382b","8",5406.7,27.4765300107683
"gpm551","8",5413.3,0.842035036470406
"IDP3939","8",5421.67,0.820420713822386
"gpm910","8",5422.22,6.68395917703674
"umc1139","8",5426.8,5.19418849788963
"IDP127","8",5429.66,7.15334338108187
"umc2042","8",5430.3,3.11034138668765
"mmp148","8",5431.8,12.1596819755032
"umc1592","8",5433.8,4.92898485455589
"IDP1987","8",5434.43,3.03986160299246
"gpm417","8",5438.61,8.0864894245733
"IDP3877","8",5446.7,8.97614344113936
"umc1414","8",5448,9.07391691856719
"AY109699","8",5449.4,17.5138435774134
"umc1327","8",5455,11.6432072918033
"IDP22","8",5461.69,0.139901557540725
"gpm600","8",5466.43,0.11310545230117
"IDP1426","8",5475.74,0.656761333806571
"IDP1629","8",5480.77,4.61844289708461
"IDP235","8",5483.1,2.37048532143854
"csu332","8",5485.15,2.27370199728284
"IDP397","8",5486.35,2.56784333199903
"mmp85","8",5499.6,2.55125077462617
"gpm932g","8",5502.56,3.16682459365984
"gpm850a","8",5502.57,3.14373299749059
"bnlg1194","8",5505.41,1.59803938735422
"umc2352a","8",5507.31,1.58234327361424
"gpm634","8",5510.1,9.04044451128902
"hon107b","8",5510.58,9.03619723640622
"npi110a","8",5512.01,9.04490614637325
"gpm11","8",5512.51,9.0370144970093
"cdo460","8",5515.11,12.6317438903116
"umc1817","8",5515.31,12.6308423106766
"mmp57","8",5516.41,12.6340634530916
"gpm889","8",5519.05,17.9065732641575
"umc1304","8",5528.61,16.0934319042044
"gpm534","8",5528.62,16.1495733388092
"bnlg2235","8",5532.41,21.561893715183
"gpm152","8",5533.9,23.55981794539
"bcd1823a","8",5535.61,8.14680369519192
"chr117a","8",5536.25,8.14647727634838
"IDP98","8",5536.26,8.14662421196044
"IDP551","8",5536.27,8.06143567162508
"AY106269","8",5536.83,8.15618306861325
"npi585a","8",5549.03,0.965265711442044
"gpm423d","8",5553.33,0.408626345788434
"psr598","8",5556.63,0.614553378658456
"cdo328","8",5559.23,2.28297203682087
"AI737325","8",5560.76,2.28265628017471
"IDP327","8",5560.83,2.28265704806108
"gpm851","8",5561.51,2.60246589145208
"gpm926e","8",5563.62,5.08652512019762
"gpm178b","8",5564.98,0.165618118378916
"IDP2354","8",5568.6,0.425290471855988
"IDP422","8",5573.77,2.72155919427678
"IDP3962","8",5575.63,3.13706366747465
"csu329","8",5575.93,3.26069628301411
"gpm595","8",5576.3,3.29284437448041
"nfd110","8",5585.98,23.4210767666282
"mmp120","8",5591.03,2.75198065376935
"IDP144","8",5593.77,3.31267963215396
"mmp72","8",5594.13,3.19300189938804
"umc2147","8",5597.13,4.82302660075766
"umc2146","8",5598.43,4.91887961091743
"umc32b","8",5599.13,8.82253827600289
"bnlg2082","8",5600.33,5.64364067718634
"AW244963","8",5602.03,5.68918791525539
"AY110450","8",5603.03,5.45587298817736
"umc120a","8",5603.63,5.46462813856124
"IDP378","8",5604.06,5.44861229973503
"bnlg1834","8",5604.83,5.43004090824979
"umc1807","8",5605.83,0.674013912661394
"gpm430b","8",5606,0.669695728031002
"umc1157","8",5606.03,0.667055433448695
"umc1904","8",5606.63,0.762596002850842
"AY110113","8",5609.55,0.788902635762497
"gpm572b","8",5610.34,0.675464280493543
"IDP334","8",5610.47,0.667523402817096
"npi260b","8",5611.03,0.666703222050273
"gpm591c","8",5611.5,0.666827484305031
"IDP4075","8",5615.43,1.80805650493494
"umc2354","8",5616.23,1.85043063654484
"umc1910","8",5616.93,1.80781726176065
"mmp195f","8",5620.63,5.90499780257778
"php3818","8",5626.13,1.12513665925144
"gpm746c","8",5627.52,1.03895235420532
"IDP2593","8",5628.63,3.7807203561697
"umc1470","8",5631.23,3.7872030467006
"umc2355","8",5632.93,4.19588354534244
"umc1984","8",5634.83,3.85764880087299
"gpm717b","8",5635.51,3.9684273955063
"gpm250a","8",5636.11,3.78589131484296
"AW172071","8",5640.74,3.78500158223324
"gpm187c","8",5640.86,3.78157283029213
"gpm339c","8",5640.98,3.78188822158154
"gpm33b","8",5641.1,3.78181336051421
"umc2075","8",5644.93,2.38363049916734
"bnlg1863","8",5645.73,2.43714320346589
"AY105457","8",5645.93,8.7554101280366
"AY110032","8",5654.83,1.95542450736139
"AY109740","8",5668.63,2.26603920426533
"gpm599b","8",5668.84,2.33780647483582
"gpm346a","8",5670.71,2.3175297072612
"IDP179","8",5675.22,0.515410845495353
"IDP1449","8",5680.94,0.220812929848762
"AY109626","8",5682.73,2.21318357024938
"umc1457","8",5684.63,5.42015021886982
"phi121","8",5689.83,2.27111948007405
"php20714","8",5691.33,2.31077335887494
"gpm750a","8",5697.2,9.47005850418282
"gpm329a","8",5702.37,5.34758836499168
"gpm530","8",5702.38,5.31619897133714
"AY108545","8",5702.56,4.67294008985664
"mbd101a","8",5702.75,4.67633659097191
"umc1460","8",5704.24,4.68258465938925
"IDP602","8",5709.13,4.6671123046126
"AY110056","8",5710.44,4.71160065906588
"IDP1485","8",5710.69,4.6710038948786
"AW231791","8",5715.04,2.88274572049522
"bnlg2046","8",5715.24,1.6554546174084
"IDP3876","8",5715.63,1.61440119563304
"AY104017","8",5720.64,0.620344557668432
"gta101d","8",5723.84,0.399903478157285
"IDP2456","8",5729.44,1.13522031324646
"bnl2.369","8",5729.45,1.13522714224928
"gpm658","8",5729.82,1.13515508217824
"umc1130","8",5730.15,1.13550810757988
"sdg105a","8",5731.92,1.1325365237808
"gpm733a","8",5735.68,0.107285052736188
"hox1","8",5737.25,0.729152089064883
"AY104566","8",5742.05,0.600401126836005
"gpm197b","8",5742.82,1.02185770019059
"gpm363g","8",5742.95,1.08611107173419
"gpm340b","8",5744.55,1.93191142093929
"mmp15","8",5748.25,18.514087130834
"umc1959","8",5752.25,22.4472578923978
"umc1562","8",5753.35,12.970210384532
"umc1263","8",5753.95,5.08989139326513
"IDP3898","8",5756.58,2.68956283298394
"jpsb107a","8",5756.65,2.69195049371592
"gpm674b","8",5757.62,2.06499791210263
"chr117b","8",5757.64,2.06441809935677
"umc1846","8",5757.95,2.66982528947483
"gpm116a","8",5758.19,2.74843247391618
"csu292","8",5758.45,1.46831143451163
"ufg80","8",5759.55,1.48560314898532
"gpm201a","8",5761.33,2.38256826559154
"gpm316","8",5763.05,3.91373240042594
"ufg74","8",5763.45,1.99263006198817
"gpm95","8",5763.61,3.09612123176339
"bnlg2181","8",5766.85,0.00164451836099033
"bnlg162","8",5767.05,0.00224694890312094
"IDP689","8",5767.07,0.002306377309651
"umc89a","8",5769.65,0.13111484417459
"IDP2365","8",5772.31,0.138624609777253
"IDP2584","8",5772.32,0.138627647775138
"gpm630","8",5772.66,1.25631942016116
"bnlg1651","8",5774.56,2.35684639840292
"nfa102b","8",5775.86,0.404240209441923
"hdt102","8",5775.87,0.403716749482555
"gpm692c","8",5775.88,0.402985741377051
"IDP788","8",5775.89,0.430348602838421
