"","chr.type","chr","loc.name","pos","mQTL.lod","mQTL.asymp.p","vQTL.lod","vQTL.asymp.p","mvQTL.lod","mvQTL.asymp.p","m__est__(Intercept)","m__est__Env2","m__est__Env3","m__est__Env4","m__est__Env5","m__est__Env6","m__est__Env7","m__est__Env8","m__est__mean.QTL.add","m__est__mean.QTL.dom","m__se__(Intercept)","m__se__Env2","m__se__Env3","m__se__Env4","m__se__Env5","m__se__Env6","m__se__Env7","m__se__Env8","m__se__mean.QTL.add","m__se__mean.QTL.dom","v__est__(Intercept)","v__est__Env2","v__est__Env3","v__est__Env4","v__est__Env5","v__est__Env6","v__est__Env7","v__est__Env8","v__est__var.QTL.add","v__est__var.QTL.dom","v__se__(Intercept)","v__se__Env2","v__se__Env3","v__se__Env4","v__se__Env5","v__se__Env6","v__se__Env7","v__se__Env8","v__se__var.QTL.add","v__se__var.QTL.dom"
"2284","A","7","AY110473",4933.03,59.0227461660306,1.52536408512279e-13,5.89826847865903,0.0523850392284011,62.713719655978,7.79570101416458e-13,67.8393844603928,6.16774707004153,-22.9078456958705,-2.84477254716825,-11.4947038400688,-1.38831833724269,-12.2385061361306,-12.77097663875,2.11870559019339,-142894.549546693,0.413127588408505,0.487013713964009,0.545106579010742,0.52885621363617,0.500548918841933,0.516859841232701,0.579542789233001,0.545804801816535,0.128057998564801,93258.4448031114,4.6545814667657,-0.41498518869413,-0.0138303837922829,-0.0249317417639812,-0.228827388183357,-0.221938583887912,0.348389509487227,0.0656323877161657,0.0931923349874886,-7813.84641368345,0.0885487356928979,0.1119467035665,0.114939792480709,0.111887032703336,0.110745917819621,0.114525985881736,0.111362809403044,0.112992294319224,0.0285393460495599,20758.0398281967
"2285","A","7","cyp6",4934.93,60.0620392970506,9.07180864093278e-14,17.2523852032429,0.000179346189277063,73.6880695019908,3.77430027923643e-15,67.635045143217,6.17020644112173,-22.617397607053,-2.93554743896363,-11.1051976788443,-1.51856248316757,-11.9946229405994,-12.4335513209091,2.11246397269413,2188.15282809089,0.404790580345042,0.479840135377791,0.539725753634516,0.521827317419294,0.49599956208387,0.510924170794339,0.572624455987342,0.538970973820611,0.130690268369235,2527.34494355414,4.6410794412312,-0.413020725800056,-0.000425369050164149,-0.0180098513564783,-0.20547231900441,-0.198134771933375,0.358818478359015,0.0734531254057197,0.108792351027034,-3789.32115768379,0.0824429638647081,0.105131668385268,0.107946280849558,0.105072846037479,0.104005284151757,0.107562192423819,0.104583996908099,0.106104512263901,0.0271056416026706,705.338718526071
"2286","A","7","gpm864a",4935.36,60.2493445535615,8.26078009143539e-14,9.35607232431101,0.00929725427041104,65.9258506954143,1.64205804391837e-13,67.5869847863177,6.25331794652577,-22.6119117067452,-2.8363596297666,-11.2406557520401,-1.34671337363074,-11.9159149807,-12.5727120819334,2.16334517115525,-6446.12299325908,0.408945445223432,0.484333768216842,0.544373629851193,0.526429796071672,0.499738657835069,0.514487978121344,0.578308016090961,0.54406161556688,0.128266342450174,9419.27834462906,4.66413372137244,-0.422181152478196,-0.0065984482937328,-0.0277918725383802,-0.219889877977251,-0.223114014852346,0.354283566731593,0.0672419501319066,0.0952634516430731,-6988.09947366086,0.0896041425667929,0.114027094518416,0.11708212471555,0.113964053817255,0.112808390196009,0.116655567900744,0.113433959913815,0.115084128794471,0.0290757261875422,2565.23322583142
"2287","A","7","bnlg1094",4935.53,59.252893347339,1.35955784817693e-13,8.27371290220744,0.0159729845232982,64.6517320261085,3.04674573382887e-13,67.5364985467799,6.30353737284546,-22.5817269959934,-2.78856219846812,-11.2063333490382,-1.32537583858204,-11.8830879714051,-12.5031080744105,2.13519009284499,13537641.8610226,0.420137960693199,0.486308314624241,0.545519085297529,0.528118858644537,0.501061803542757,0.516347602056301,0.579445328769576,0.545920877386862,0.127804441568654,39853548.9898223,4.71248648751132,-0.428087302590304,-0.0186440372967472,-0.0363601214230489,-0.232426417413645,-0.22963265616169,0.342615615397723,0.0612014009487414,0.0894249164761315,-24207520.1974463,0.0871373938125859,0.107727688472433,0.110613326098601,0.107667454665375,0.106575834553137,0.110212341253691,0.107166827818002,0.10872447395305,0.0274244079832402,9790112.52376491
"2288","A","7","mmp187",4936.33,61.9482474479323,3.5327181116692e-14,6.27052326991105,0.0434883742618556,65.610650999146,1.91343309124657e-13,67.6063973628801,6.14090328178731,-22.885368563941,-2.87429939743209,-11.4974586134233,-1.41971267240711,-12.2203393819531,-12.7985157216519,2.2063331426914,18203.5554044109,0.41314493432483,0.487968909194454,0.546875108102903,0.529879611499994,0.501476704871877,0.519733013485302,0.580496092117138,0.545350526959655,0.129196927476779,4628.46054760613,4.65668538910798,-0.435754386005788,-0.0240866614914621,-0.0414943564337753,-0.247941443044965,-0.224051629866056,0.333562053697841,0.0386633748697579,0.0974813032972824,210.302233259907,0.0831732099952991,0.105547396551213,0.108364445480924,0.105484853684037,0.104410200419982,0.107989511878283,0.104993078096669,0.106527341307828,0.0272269013323061,1000.17854524704
"2289","A","7","psr371b",4937.63,63.9782084481916,1.28029059283938e-14,8.81810964101103,0.0121666725864363,68.3462252593455,5.07010038505757e-14,67.7018767604285,6.10582459169865,-22.653259155533,-2.89785256325987,-11.4288129052696,-1.31610050952901,-12.0344928016379,-12.7010728761964,2.06686132267533,45431.4712109691,0.407607000848354,0.486881178473083,0.542468929590534,0.526096227392946,0.497743669229429,0.512990014337202,0.576322259820207,0.542796610399975,0.129296080439925,9699.29561648794,4.64566127468346,-0.384633597766531,-0.00439212907854387,-0.018165229702851,-0.224301195835983,-0.22752545167824,0.352314617055281,0.0677914819323994,0.0975879522231289,-6979.41472624786,0.0871441852074315,0.111127818584713,0.114101943799589,0.111066001017269,0.10993445620089,0.113688428375768,0.110548080909138,0.112155391878635,0.028485896866996,2583.90327394317
"2290","A","7","AY109061",4937.92,66.1326951751473,4.35981143397359e-15,7.12039558787747,0.0284332002432927,69.8263001422103,2.4698187230788e-14,67.7934913832667,6.06676246253151,-22.979155088153,-2.87782119473939,-11.6049367411586,-1.41447215132423,-12.3634962101051,-12.8611042603348,2.04561592227661,517895.901323663,0.406849520190744,0.483118247308568,0.544274405949687,0.523620121580324,0.500080489347374,0.51226953185056,0.578581638371924,0.543793006015573,0.128599103786231,80426.9433975647,4.64096555352258,-0.412337431641074,0.0130913949416658,-0.0311981918587372,-0.193179978310679,-0.224417571680282,0.374979891270752,0.0847868537009426,0.0955144299176393,-44809.2530879299,0.0855942052622037,0.109193031331155,0.112070857470676,0.109097092163656,0.107986972348276,0.111670557155048,0.108606483201257,0.110168695183506,0.0279362291677523,21916.8938519869
"2291","A","7","AY106170",4937.93,66.3614216142228,3.88866374291916e-15,10.01695880177,0.00668105479213319,70.3004471668265,1.96138499141085e-14,67.8306962500278,6.07985097174007,-22.9610868733757,-2.87099347035238,-11.6199853364612,-1.41178796891389,-12.3827953429757,-12.8812897362479,2.06644975699845,448413.786931445,0.407899028503051,0.483622726629764,0.543517076231404,0.524804110414814,0.500327543235233,0.51331880475344,0.577950663860863,0.543632490962811,0.128686255453582,70054.0396158348,4.64282319051309,-0.415052184649556,0.000164336043829225,-0.0291968413017096,-0.200238310396942,-0.223339764480416,0.365969444788902,0.0773074707738405,0.0967293911017583,-70088.6103145063,0.0889348787748367,0.113440453826465,0.116426125395872,0.113337630302434,0.112182613794785,0.116012715813519,0.112821658105571,0.114453432727966,0.0290020336197813,23121.1649263454
"2292","A","7","ufg121",4938.14,66.78746499535,3.14257930435571e-15,13.3608816688247,0.00125522450442063,73.5732590559755,3.99124092286415e-15,67.8292090964641,6.12624403019616,-22.9039207563642,-2.97029675898667,-11.6500643277872,-1.39152793369613,-12.3075328594266,-12.9276198324363,2.03327284811831,210668.548434412,0.404017632960181,0.478497057980916,0.539012944944211,0.522257801110282,0.49604783301016,0.509164734312689,0.578424093231873,0.539736262719027,0.130480859826626,40851.2950947913,4.63204743982235,-0.418414087314784,0.0113777858041644,-0.00600651098147435,-0.195585169610884,-0.212810414681922,0.394145170203752,0.0893932785575799,0.105574599194646,-46004.1329663247,0.0890479710462522,0.113555024158284,0.116592807883132,0.113491596109159,0.112337333869346,0.116172299402449,0.112968929074318,0.114606623675342,0.0292998806964112,11383.5727439124
"2293","A","7","umc1879",4938.44,62.7158119160909,2.40676938451244e-14,22.5807208396497,1.24927707641699e-05,79.8991229183048,1.82968007618956e-16,67.4623884923211,6.27466550926264,-22.4773669848985,-2.98803338872985,-11.5357478531237,-1.14702385425695,-11.8312615856006,-12.8077340777885,2.12954927333507,36434.8816258248,0.404920474209312,0.478176532347743,0.541257330778517,0.519702859811465,0.49315859446626,0.50789309988733,0.575349045955217,0.532533469013965,0.12799433344014,16975.7447561957,4.57196451694775,-0.406841465032618,0.0420441193805906,-0.0167368124062599,-0.20415712943584,-0.198912098793965,0.391677448438578,0.0420312128401937,0.0518129334628139,19127.2866634745,0.0850351378670925,0.107414983143586,0.110281612804411,0.107356145517167,0.106260502158643,0.109894796761732,0.106854088511901,0.108414899849696,0.0276550806874252,3310.43264519034
"2294","A","7","uaz187",4938.74,63.9740604093717,1.28294869590509e-14,6.27095997942401,0.0434788794051451,67.6365216358121,7.15686810168062e-14,67.3039469210504,6.13060936428286,-22.8883785799572,-2.88158804358488,-11.4978300456477,-1.42447286134645,-12.2204099296685,-12.811157731466,2.1796871807206,107626968.99472,0.421037905853882,0.487862811357561,0.546829381697088,0.529551186380025,0.501191051558963,0.520038587723473,0.580343081168142,0.544882632234206,0.127993507288903,21559115.2497547,4.65428148867633,-0.437768589552061,-0.0249332937838056,-0.0447231750145707,-0.251321833258276,-0.221862647022059,0.332188947418647,0.0345340450651813,0.0970623197930969,1044991.35671599,0.0897940906235653,0.111464246593551,0.114436271855588,0.111396167708736,0.110260242990323,0.114038242193569,0.110875783285239,0.112500440709966,0.0284813002711642,4899582.72728771
"2295","A","7","mmp26",4939.44,67.7824690920699,1.91083792276674e-15,14.4570216022847,0.000725600622580295,77.4012927612158,6.18472521051507e-16,67.5349445832937,6.28246657936117,-22.6323163951661,-2.78246289842184,-11.3576371380471,-1.37291087762528,-11.8841510269021,-12.6110030933502,2.02939825246153,10259.2804823488,0.412006355557883,0.484582907153941,0.542884757485267,0.526892531068599,0.500770381451386,0.516109524904135,0.58006222290804,0.54453106230483,0.127511963864528,1548.01587850936,4.69193419623327,-0.459292439737212,-0.0423527569719649,-0.0573204879101924,-0.249281874296985,-0.238986216778046,0.334753746371342,0.0451216668040108,0.0965660167148725,-1665.92496778094,0.0839025252078187,0.106843400854196,0.109698453864452,0.106777788557296,0.105690893069046,0.109314649824545,0.10628080253786,0.107832855081873,0.0272837726533115,386.949314503117
"2296","A","7","bnlg1247",4941.34,74.6971494239875,6.02171359353861e-17,17.1563248938007,0.000188170433075139,84.598097805712,1.84601331236126e-17,67.493637608177,6.04218152427918,-22.8880303576451,-3.0579836082858,-11.6699646073403,-1.63289093094465,-12.0895922172204,-12.720781892384,2.30034432298262,173686.179082372,0.403409378806312,0.474318964479636,0.533458378854878,0.515522944024193,0.489721088855846,0.507875018525036,0.566620034857144,0.532959827981184,0.130451470477383,51475.6573479955,4.64097569858451,-0.398718277688571,0.0124881609164749,-0.00593814286361827,-0.195071470070878,-0.166847513477655,0.365001246100819,0.0800299882811676,0.087158607050246,-107299.049656036,0.0893451355786565,0.112949577715666,0.115970466277842,0.112883221014841,0.111741111491166,0.115549348803834,0.112368129537756,0.114003204411984,0.0292436499155845,18670.61127166
"2297","A","7","bnlg2233",4941.54,67.5169072635103,2.1821764780111e-15,8.15464312774235,0.0169528119209884,76.3113105255275,1.05197147119078e-15,67.7958899965924,6.08240585672904,-23.0579427459475,-2.87914283374142,-11.7123313377775,-1.45755984962509,-12.214112366417,-13.1173965701781,2.20598573935124,-30080.0554704807,0.418055539173873,0.481435681587844,0.541041084130524,0.523675857267694,0.495243069991942,0.512211198907516,0.576824106581753,0.540211126368893,0.130574848284414,10682.2906209497,4.70200983680034,-0.407531429955665,0.00694406049535754,-0.0137827661094441,-0.222402897967096,-0.211359863512606,0.379137385014037,0.0778562089294923,0.0580224440161173,-8150.8122545119,0.0893228714730095,0.110788067550495,0.113748992376563,0.110728224290453,0.109611948359597,0.113360918497033,0.11020963497243,0.111813923021888,0.0288842848104153,2597.69426794073
"2298","A","7","epl101",4942.28,69.8218829481195,6.89240453904777e-16,5.49566238666792,0.0640666588364452,72.2481229831386,7.60632562705795e-15,67.458734878997,6.20357434115469,-22.9725113429068,-2.828564557463,-11.5056081726824,-1.37559993438862,-12.2539703153462,-12.8242405031545,2.30775242119931,-13408.0516469016,0.41276643092226,0.48352373360716,0.541488912562606,0.525668758881591,0.498012417446576,0.513500472045528,0.575389053150014,0.5420779257277,0.131178512249878,10751.9938892118,4.6626374002814,-0.3991845801451,0.0014637406287426,-0.00940708718381795,-0.206070308453796,-0.206785119282932,0.360427904389207,0.0798827341093935,0.069345998436641,-5472.13205499156,0.0832067539400848,0.104588335702331,0.107381767002126,0.104529291416585,0.103467542330989,0.106997216624924,0.104044971018606,0.105560703605676,0.0272906301210105,2779.02417487499
"2299","A","7","vef101a",4942.68,70.0361542172878,6.19216249862344e-16,5.25368408315608,0.0723064428127565,72.1894989758938,7.82639772380764e-15,68.0304667794695,6.20111650277893,-22.986439482197,-2.83922031256837,-11.4997435187978,-1.36805770099441,-12.2831504497832,-12.8377502657182,2.29539501806847,-294383902.389194,0.576306813911902,0.483697891956541,0.541534044719171,0.525672820125636,0.497985191370277,0.513765878880446,0.575795545156816,0.542130276892917,0.132021434180699,188402817.781528,4.82500167582661,-0.399211989303126,-0.00018732900472802,-0.0104877536830615,-0.20779796421481,-0.205741379797696,0.361709504896739,0.0785990411189287,0.0680889093722051,-86610638.0146147,0.129473710190316,0.105401917948067,0.108216309492349,0.105342274187654,0.104272386637319,0.107829540180775,0.104854785765185,0.106381386786774,0.0276921231350852,47817542.2535142
"2300","A","7","bnlg1380",4943.14,69.1465940681401,9.6606840064105e-16,3.94894348514918,0.138834633300999,71.0291242898313,1.3762195739874e-14,67.4226275987082,6.21832499331403,-22.8277265384523,-2.8153586366541,-11.4107216475099,-1.34910201972686,-12.1096287898999,-12.6929437176616,2.29428056685091,-81062.0613315768,0.412999717711012,0.484815733521303,0.542052900735443,0.526383571309625,0.499360441293842,0.515277648956277,0.575621700758954,0.542917767585886,0.130531401119774,49755.6708357838,4.64759075408137,-0.400832137234294,-0.00625184858224378,-0.0148082973549568,-0.205821759856784,-0.203487603953328,0.350397900200884,0.0733011063371971,0.0785018306446018,3582.92272947266,0.0873415966935314,0.109728493541881,0.112665559734416,0.109668160533131,0.108553400089393,0.11225749039962,0.109158266354256,0.11074756375334,0.0286396158671218,10870.5677746551
"2301","A","7","bnlg1792",4945.44,75.4666250594281,4.09855327295167e-17,4.37349953741432,0.11228109572131,81.7131400061789,7.55058732589342e-17,67.459297786265,6.14859984222543,-22.9677055085801,-2.81166832191999,-11.4360822559305,-1.39810966155146,-12.1700381190057,-12.7493507690424,2.08337795810151,97171.4798913177,0.405722163066027,0.475864466669191,0.545391898304105,0.518068013329822,0.489125846188369,0.504764976481608,0.575052330042244,0.54073262431084,0.130322945732254,9039.23757897101,4.61514583930617,-0.387880787653494,0.100078988426098,0.0043617278586577,-0.204593657062546,-0.202167401124148,0.420208068066038,0.137862228443802,0.0754516868756164,-3451.6518996342,0.0832995144333314,0.10466643088582,0.107460634907956,0.104611220498353,0.103544169801487,0.10707789614344,0.104120919757368,0.105638960782789,0.027356313413387,2118.4832639683
"2302","A","7","bnlg2203",4945.64,66.7613575779538,3.18387053467027e-15,4.09415653662252,0.129111582444379,69.3301976315917,3.14327444207495e-14,67.440212487035,6.2083325392664,-22.7722225717297,-2.81671663885844,-11.3411909738934,-1.36394667705422,-12.0114874399256,-12.7465269743827,2.29368935826293,-10057890.8170202,0.411291841237562,0.483238990270659,0.542150522662805,0.525924784455674,0.497384935297217,0.512638047789155,0.574898144328757,0.544369954409122,0.130534774039084,2050226.23486911,4.63668939949921,-0.39250606602414,0.0143967972613089,0.00116996410316028,-0.20540459394058,-0.205127339716671,0.361786710650313,0.103046083657414,0.0762482005877667,227066.257962447,0.0892336550363471,0.112110592644694,0.115103404382443,0.112049025691469,0.110959807935421,0.114693488917025,0.111539430523784,0.113198730145331,0.0292877778201202,415951.941994791
"2303","A","7","AY109809",4947.54,64.7598849670015,8.66103223683056e-15,6.9762626855161,0.0305579211327629,69.336546130788,3.13359159303061e-14,67.5581366048179,6.21128170623359,-22.8900780588825,-2.8193192413944,-11.4455472646988,-1.35119056824428,-12.2704510973266,-12.7548061135264,2.23921699302017,-20673.0434410794,0.413440065644819,0.483484361720094,0.54252392659376,0.526613809273124,0.497669024965678,0.513248054703945,0.576787355140145,0.543333678300198,0.129963663165012,5163.44258592928,4.66022729184034,-0.406011398286006,0.00367228074461005,-0.00581218594730286,-0.210526849210887,-0.211724495960465,0.365603921982288,0.0791715693796691,0.0810372861602789,-2992.38113221286,0.0839318021198407,0.105203706890467,0.108012598414495,0.10514490765068,0.104086955331661,0.107630349072558,0.104659445311783,0.106188089331512,0.0273835879720726,1182.51589462729
"2304","A","7","hag102",4947.76,67.821805092536,1.87362273586436e-15,3.76072767310049,0.152534597997692,69.9358308710318,2.34176090428769e-14,67.4565322205133,6.21285627619855,-22.782732240477,-2.80431362737661,-11.3308891213668,-1.36203708524831,-12.0180010473612,-12.7486614787048,2.26584730346196,-356904.691744817,0.411712816391152,0.483201945519549,0.542322838348744,0.526571808170095,0.497270642763506,0.512867936798757,0.574730204287697,0.544599710379839,0.130116913121368,68741.4577320943,4.6403523271463,-0.396104263312464,0.0132833094245011,0.00378168393677191,-0.208935698363581,-0.205612667039646,0.358857088256231,0.101602424837069,0.0754979942247819,4403.73295653779,0.0879320700999132,0.110442081818739,0.113391527841654,0.110384743615529,0.109313306520327,0.112986952938464,0.109883808868601,0.111508737478574,0.0287539468933273,14170.9832660229
"2305","A","7","lim333",4950.64,64.5919526741137,9.4196700162615e-15,4.37758800094516,0.11205180158381,67.0652195150936,9.44500124095362e-14,67.2064503358202,6.17158739081226,-22.7852874935991,-2.83524703416413,-11.453056413227,-1.36439242002752,-12.1404109112038,-12.6934235126604,2.35679784628304,2.95830178021059,0.416409039147331,0.482661913224235,0.542827530231309,0.523648153448543,0.497056990770414,0.510921000058715,0.578569974083141,0.543958487315266,0.135659601762269,2.57922446767305,4.64080616034451,-0.388050787231511,0.0264116064893394,-0.00736260425882339,-0.194489356238918,-0.210113559821876,0.393698298331852,0.108058325965444,0.0752725838085978,-0.552580495270404,0.0865734357497433,0.107172352464891,0.110017607020563,0.107122243953919,0.10601781311753,0.109630867349931,0.106620359987256,0.108160180555168,0.0290568660962264,0.597277980110365
"2306","A","7","umc1932",4959.84,57.3932224372281,3.44524489943317e-13,5.59495245413368,0.0609637272410713,61.9437428857187,1.1320228577049e-12,68.0801664851759,6.18192647933444,-22.82848620487,-2.91490401844766,-11.4854367696184,-1.3653451711837,-12.1676658844384,-12.7230856034172,1.85023809276947,-217.220288247092,0.438849402717237,0.483460741659811,0.543886510484973,0.526043455026856,0.500115375328033,0.515240702359757,0.578424975018133,0.543477766215964,0.149754367086008,29.4029075977598,4.5914518811387,-0.412997168229927,0.012799813543998,-0.014654080572609,-0.194267568791143,-0.203609437630035,0.370501434713998,0.0788081213602935,0.107912548449083,2.41448239189144,0.0943955465037806,0.109667753747693,0.112588849004825,0.109599597721087,0.108483225213743,0.112210151678618,0.109088477280483,0.110692260693357,0.0335963890433018,6.53423317056131
"2307","A","7","gpm117d",4968.38,58.6542276568981,1.83398717422127e-13,16.2769745690646,0.000292078696182499,71.3039493943108,1.20404161652606e-14,67.5191096240465,6.19743224311811,-22.7090452742839,-2.93798627627432,-11.2280909540718,-1.58067560180786,-12.1166941180588,-12.4784879640457,2.1657275679333,72.177139323418,0.406913175049493,0.47807589809121,0.538033625032538,0.521192910565957,0.494560814314874,0.50920660956751,0.572500994658102,0.538909916056947,0.13201128291823,12.6986291496381,4.61951692076698,-0.403895844271048,0.017666210382811,-0.00146176154141008,-0.192078393258816,-0.188886087560823,0.380250962478693,0.0992275431962983,0.106104797699059,-17.820418577012,0.0846929879775086,0.106720537535157,0.109570014171366,0.106660422902267,0.105575472282599,0.10918902762455,0.106165423911308,0.107710888710716,0.0280296804507669,4.0561323907494
"2308","A","7","gpm143a",4968.57,55.0991737808292,1.08484186032147e-12,16.437811661748,0.000269509792929674,68.580007854603,4.52576726266879e-14,67.6004991891021,6.22150940418807,-22.527622509571,-2.77018356924276,-11.2982131815281,-1.36415992222314,-11.6492056629785,-12.5914240316952,2.08324543785436,8.31303917522371,0.406929538381294,0.480647103464445,0.541286537788831,0.52256326677514,0.497035567315652,0.509206544219971,0.577644737096616,0.541912701501711,0.131151233193355,11.1656548132573,4.61420925448252,-0.412364021699788,0.0174498801966259,-0.0249243731126524,-0.200847356649554,-0.221947136268638,0.388927157721593,0.0923109003246643,0.120018843068221,-15.0859225907751,0.0914936470182261,0.115805634274428,0.118901772087922,0.115735088048668,0.114558080347206,0.118485452745759,0.115205095243873,0.116877389654718,0.0302597941591691,3.69525481528433
"2309","A","7","IDP311",4968.61,55.3741108163969,9.45506711763114e-13,15.1329639971547,0.000517509850316763,67.1042676119906,9.26762185106978e-14,67.5921847228673,6.22607723321253,-22.5438478714566,-2.76232244004285,-11.3247738445219,-1.34141315387788,-11.6771515752094,-12.6063284812709,2.09944551605215,2.45778572138948,0.407329962572891,0.481169096559702,0.542233782360232,0.523247602948579,0.497402459985176,0.509723861289778,0.578530935109268,0.542389321660757,0.131390166457741,9.6115237410238,4.61118563744143,-0.413268662548807,0.0189994280222936,-0.0241347356203216,-0.202645298585228,-0.224182080841366,0.389464250464913,0.0907105209442486,0.120788363566509,-11.8585985580412,0.0880807894380405,0.111501998065904,0.11448304420152,0.11143445659236,0.110301333593386,0.114079266042907,0.110923563834433,0.112533926739621,0.0291762730478969,3.02560093379854
"2310","A","7","gpm505",4974.48,57.4910578899889,3.2807670899105e-13,14.641679838303,0.000661606281990179,64.8734150831205,2.73615319918286e-13,68.0651837976305,6.09708387030149,-22.902505731528,-2.93970537119629,-11.5053231213427,-1.5816469957313,-12.2489739054137,-12.8200628779416,1.9278734352006,11.1641682928846,0.41077390845506,0.48572336428241,0.540193996549676,0.530968917970799,0.502615664330327,0.518717092843621,0.581822957183497,0.541296495232248,0.131464258716346,1.3543458592276,4.69200890549602,-0.435813318058485,-0.0567639765429415,-0.0211842069915607,-0.224267342259509,-0.212907452339937,0.360794306581023,0.0258897278055921,0.0897840245448363,-1.88516629517861,0.0866893539381765,0.111115786569997,0.114051546432266,0.111027151989205,0.109894336590854,0.113660790129693,0.110521996145481,0.112125661955894,0.0285676562574071,0.423365377315052
"2311","A","7","AY109968",4983.74,18.7612783599731,8.43412760451201e-05,4.03473239787618,0.13300531369851,19.7549632959324,0.000558203537520907,69.366290893675,6.1664640760389,-22.7064115282151,-2.9742136613558,-11.4787340481873,-1.53629795081109,-11.9819554089608,-12.8207808863033,0.936333340455605,-12.4619255791474,0.423394454816344,0.494346460123999,0.550949106030754,0.533217566216476,0.51032805865076,0.521047218294505,0.59226275795694,0.549595446405016,0.141630390442748,1.86197899684627,4.79299339023486,-0.394587580800589,-0.013856333232655,-0.03547305117283,-0.189713601974267,-0.228725435057118,0.383450486032061,0.0473069098667095,0.00603623325442352,-1.56547443690262,0.0798419586150944,0.100995337676963,0.103694546110929,0.100931719789782,0.0999089034193239,0.103334907817966,0.100467075286541,0.101928872785714,0.0273982204178528,0.484889351761877
"2312","A","7","gpm445b",4991.92,46.2235294235811,9.17673347907708e-11,5.20753583880439,0.0739942479353744,46.233960658055,2.20163810898674e-09,69.0024786696716,6.10106852758221,-22.9664403228264,-2.97996359360322,-11.570967434287,-1.46839908857635,-12.2267773798392,-12.9057571001249,1.41170109242177,-15.0955091580243,0.429472635188287,0.496748042078628,0.543210694331499,0.536410685579934,0.506622960996315,0.52229358728217,0.581696618847986,0.544151385645326,0.148417454970129,1.34272954629694,4.8178319676469,-0.379992945240666,-0.0748778902962826,-0.019946569600738,-0.233214899479646,-0.227033409548839,0.315137617079425,0.00394539628829458,-0.00559129711222325,-1.2005564086231,0.0868179740143256,0.108448714488056,0.111336840921,0.108386290279756,0.107278279979697,0.110956267326405,0.107878065828828,0.109444736082807,0.0308922400410844,0.34990477808319
"2313","A","7","umc1983",4999.34,45.6635734092427,1.2141742611815e-10,13.2915707832741,0.00129948741082422,58.0385657191764,7.49007037619569e-12,68.2598251226396,6.18115923458631,-22.7530415330858,-3.02171809145724,-11.2756127179104,-1.62825707211583,-12.1119588932369,-12.6164669096733,1.8743474290883,1.36518767975593,0.404971679876057,0.483351106197939,0.540459411290227,0.527097980734176,0.501306512266134,0.514742037571637,0.580180738800069,0.541060810810969,0.130426750449779,2.91931008202212,4.69597402788962,-0.422198885047384,-0.0207775766114618,-0.0182399309896702,-0.198597144705823,-0.206736688817536,0.37566889466497,0.0554918942274175,0.0777260751700555,-4.75544304884768,0.0842744617443537,0.109035982182317,0.111940495013828,0.10897059593302,0.107861108811889,0.111551618229776,0.108464425853917,0.110043201921712,0.0276352462357092,0.944606707584239
"2314","A","7","umc2142",5001.34,70.3162630161701,5.38291462759344e-16,18.1801936966275,0.000112777145717719,76.6721031801076,8.82378873418364e-16,68.2497501271848,6.21479686656573,-22.6517982857682,-2.96126042810939,-11.4611835713304,-1.39798199244342,-11.8105656812123,-12.8926380570553,1.57431920695897,7052.2397351683,0.401932808789158,0.47935642094956,0.534045595608894,0.523989041667662,0.497148040600902,0.508933812798126,0.580290638879435,0.536752088575589,0.13456597419959,723.881814528934,4.69485291554346,-0.423937721311462,-0.0349728115156797,-0.00613331813374096,-0.202310341403227,-0.223718342559888,0.392660501345386,0.0567168967502114,0.0920476181795378,-1101.78113565743,0.0838552669144439,0.108578235060402,0.111471773234634,0.108514620634054,0.107412618778236,0.111078724113271,0.10801615650161,0.109582552428863,0.0281357767973672,186.432529203377
"2315","A","7","umc1138",5002.74,65.1440543845461,7.14740391982883e-15,4.66941199362407,0.0968389493014076,72.9590391159981,5.38195384024619e-15,68.3059258514179,6.14210744821621,-22.9779735432664,-2.96759412124276,-11.5850883427933,-1.48699342919004,-12.1826665936724,-12.818141571612,1.71699140176196,15995.074083784,0.402291731262253,0.48149682107886,0.54485273955024,0.524086978350962,0.498384188627263,0.510235914013438,0.580129580616722,0.538190094262231,0.127954035068602,1208.10393636527,4.68816871839356,-0.409319362364167,0.035156133747937,-0.0139931762686755,-0.191069458970803,-0.224856519369332,0.395533333969905,0.0577949050409898,0.0557465318722386,-825.320470526844,0.0797046178554513,0.103194708668682,0.105944928066974,0.103134800017987,0.102083849181808,0.105569428164174,0.102653479629685,0.104147676205958,0.025929476137768,304.65914887464
"2316","A","7","IDP872",5005.01,33.2764935111729,5.94430719950767e-08,14.5280783276406,0.00070027379490191,53.7464384266336,5.9469777696129e-11,68.431182444811,6.19320557457565,-22.4839527512574,-2.89377364798753,-11.3239746567021,-1.34128908630729,-11.6046189698612,-12.6579391826652,1.59626798953606,-997.905405557803,0.410830648427483,0.486115489163445,0.542912955256136,0.530105420983129,0.50062241946741,0.515916478188366,0.586346452813833,0.54236997570208,0.127235974734751,402.723915493038,4.73612374725787,-0.42976669713436,-0.0350189986617043,-0.028572832760269,-0.242459465029771,-0.233523840158254,0.387927757574647,0.0252171082338816,0.0678945941345535,-588.405346719602,0.0835935623139412,0.107301303938257,0.110159109649358,0.107237774529852,0.106149256919929,0.109766077674443,0.106737656574376,0.108300680557489,0.0269730806631623,110.993547633541
