"","chr.type","chr","loc.name","pos","mQTL.lod","mQTL.asymp.p","vQTL.lod","vQTL.asymp.p","mvQTL.lod","mvQTL.asymp.p","m__est__(Intercept)","m__est__Low.Water1","m__est__mean.QTL.add","m__est__Low.Water1:mean.QTL.add","m__se__(Intercept)","m__se__Low.Water1","m__se__mean.QTL.add","m__se__Low.Water1:mean.QTL.add","v__est__(Intercept)","v__est__Low.Water1","v__est__var.QTL.add","v__est__Low.Water1:var.QTL.add","v__se__(Intercept)","v__se__Low.Water1","v__se__var.QTL.add","v__se__Low.Water1:var.QTL.add"
"2516","A","8","gpm534",5528.62,0,1,0,1,0,1,62.147655249955,4.89477087705135,-1.10089860019758,-0.612954795884674,0.328590403162555,0.435593432068964,0.250950356811533,0.333127310358734,5.15871248352758,-0.214837569699289,0.166343013478765,-0.0383475093129814,0.053089488630173,0.0739232678642137,0.037129105578266,0.0522570899105077
"2517","A","8","bnlg2235",5532.41,0,1,0,1,0,1,62.4643598834366,4.96041992633354,-1.32207740325433,-0.634218029644938,0.347762599732403,0.459519582278283,0.249627118187584,0.330698385050015,5.2006920982051,-0.232915417933988,0.12111379527247,-0.0265566914583522,0.048201526701184,0.0671655095953964,0.0326280228128889,0.0458604475733948
"2518","A","8","gpm152",5533.9,0,1,0,1,0,1,62.5077123361954,4.86023838425863,-1.41191544512189,-0.543502511196658,0.341774696396174,0.455084160007982,0.250385622050965,0.331881275130932,5.20582452652665,-0.209772581114876,0.119671175548374,-0.0481914344318699,0.0466029130353401,0.0651354089563151,0.0321459402520512,0.0452309281326039
"2519","A","8","bcd1823a",5535.61,0,1,0,1,0,1,61.9942626885658,4.63632868288656,-0.86308894334384,-0.289259771721612,0.357456070817029,0.472013582911687,0.251204637347941,0.333315004283792,5.21193023135638,-0.246430488786533,0.112526119781335,-0.00659147836549858,0.0543816452794604,0.0759667326542639,0.0362751190625504,0.0509977892111977
"2520","A","8","chr117a",5536.25,0,1,0,1,0,1,61.9942769618377,4.63641859150072,-0.863092211721457,-0.289345613092695,0.35745221030047,0.472007837095602,0.251193901548426,0.333300353436974,5.21195007999541,-0.246428132854514,0.112508325464264,-0.00659482275804898,0.0543853885319076,0.0759718050403579,0.0362766567657923,0.0509998964854303
"2521","A","8","IDP98",5536.26,0,1,0,1,0,1,61.9942788746532,4.63641988461358,-0.863094152688899,-0.289346957346699,0.35745217406163,0.472007775720629,0.251194005103829,0.333300498899839,5.2119497015395,-0.246428308345795,0.112508651632579,-0.00659469446794124,0.0543859847161938,0.0759726385833042,0.0362770682773132,0.0510004770059814
"2522","A","8","IDP551",5536.27,0,1,0,1,0,1,61.9899209060561,4.63418383931445,-0.858662816003668,-0.286775055517262,0.35764723739163,0.472264151982288,0.251290493006993,0.333442328004622,5.21177270999435,-0.246781990293109,0.112620825925425,-0.00625978619802138,0.0534565022442766,0.0746802752523672,0.0356516937191284,0.0501241173126425
"2523","A","8","AY106269",5536.83,0,1,0,1,0,1,61.9993631535375,4.63457547050706,-0.866909894340174,-0.287181127760321,0.357742235115714,0.472380815023259,0.251487169293506,0.33370619599681,5.21093203182882,-0.246995665639173,0.113247407978425,-0.00610008582251035,0.0587607004015263,0.0820928493645409,0.0391996807746403,0.0551134843633208
"2524","A","8","npi585a",5549.03,0,1,0,1,0,1,61.1173533582184,4.76962193054494,-0.0895218555032605,-0.422327784975313,0.34296559297778,0.457001440009977,0.255435214790749,0.340059920469823,5.19808633218891,-0.208184541779926,0.134922608487209,-0.0373965423717881,0.0526836931453898,0.0736630511638732,0.0366954937995854,0.0517164717469092
"2525","A","8","gpm423d",5553.33,0,1,0,1,0,1,61.0788502608851,4.56863583429359,-0.0622771353004827,-0.259705075399919,0.322407027303716,0.427113315965744,0.257314564479858,0.342395825157176,5.21765925932221,-0.226830234213399,0.132725012251262,-0.0215217426181216,0.0528058704696298,0.0736882026620039,0.0390859790063028,0.0551072298729419
"2526","A","8","psr598",5556.63,0,1,0,1,0,1,61.1320840306014,4.50544125562561,-0.12312262219178,-0.195809182212175,0.321690189574672,0.42500834546423,0.261629598033952,0.34815643667112,5.22485617362987,-0.241043048265029,0.129169852298184,-0.0080310453911325,0.0538676596485012,0.0752025357130063,0.0406893005369177,0.0573476912174661
"2527","A","8","cdo328",5559.23,0,1,0,1,0,1,61.3556639184763,4.62980129892333,-0.359450723824828,-0.32963206594869,0.327353537680282,0.431715406760492,0.25653917794507,0.341148746924255,5.23730522536529,-0.257256837394455,0.112118765562361,0.00518006766782229,0.0504480635968921,0.0705574907418861,0.0371425403486341,0.0523255489571939
"2528","A","8","AI737325",5560.76,0,1,0,1,0,1,61.3440756844092,4.65080769340863,-0.344129470662905,-0.349544642030483,0.328392968825375,0.432705049207807,0.254560531567404,0.338567971355794,5.24234649509624,-0.261109941101326,0.106451563024142,0.00867224714487179,0.0534176015134731,0.0747053303583033,0.0390228982469826,0.054981227706818
"2529","A","8","IDP327",5560.83,0,1,0,1,0,1,61.3435259444867,4.65171646377736,-0.343415585831613,-0.350386478374656,0.32843214744615,0.432741150473614,0.254457889877821,0.338434761577806,5.24258278847184,-0.261278798557796,0.106188340068603,0.00882344697312791,0.0536318961190172,0.0750050177907342,0.0391640595945762,0.0551806423621123
"2530","A","8","gpm851",5561.51,0,1,0,1,0,1,61.4278800129295,4.58825974407541,-0.425449057790832,-0.273142116374361,0.332605192572029,0.439312426152434,0.253586047609615,0.336938590202787,5.2513025522408,-0.255192932801997,0.0958881436643546,0.00220506834793496,0.0503662114982784,0.0705311634050847,0.0364410280694654,0.0513209445442716
"2531","A","8","gpm926e",5563.62,0,1,0,1,0,1,60.8991816965556,4.93494059345329,0.119488830213603,-0.592273154284206,0.343916874582577,0.457343951018529,0.254561057620217,0.337796603625997,5.24312821939063,-0.216715550488299,0.0984921115137267,-0.032541270622742,0.050436393570381,0.0705189686894648,0.035501435017256,0.0499148677939663
"2532","A","8","gpm178b",5564.98,0,1,0,1,0,1,60.7870256806566,4.93596955650552,0.23338884442385,-0.598286829481544,0.340038092245744,0.453177036482274,0.252651233799373,0.335533013716751,5.24458912826413,-0.212643954781964,0.0982033422264438,-0.0363996223097776,0.0520812958647857,0.0729170841203533,0.0367642421389529,0.0517469113623431
"2533","A","8","IDP2354",5568.6,0,1,0,1,0,1,60.9660871444525,4.86226914437065,0.0577900748246884,-0.548462500302811,0.330184169188003,0.440334507803238,0.254893967162928,0.338326900617481,5.22515893267205,-0.216013803590765,0.120537807081425,-0.0347308349187421,0.0505580939653448,0.070895623403737,0.0365442288490335,0.0514513546266712
"2534","A","8","IDP422",5573.77,0,1,0,1,0,1,60.0772013851315,5.01570670974984,0.963690234157025,-0.681655309862488,0.346871502253105,0.460857815036422,0.252049938348586,0.334903363569102,5.31127945346144,-0.230326682193462,0.0327689745188132,-0.0182912549545339,0.0542065764637125,0.0759551969164245,0.0387255099757896,0.0545200841444753
"2535","A","8","IDP3962",5575.63,0,1,0,1,0,1,60.1564406697159,4.86789035218019,0.943288206158911,-0.568919886496752,0.338584361438486,0.456192101888551,0.253172869264668,0.335339237755926,5.32282528828086,-0.176020903977333,0.022953775569122,-0.0824010440988618,0.0501903368753588,0.0704863082727899,0.0370609172354791,0.0521846813280789
"2536","A","8","csu329",5575.93,0,1,0,1,0,1,60.1564891565446,4.86795379299158,0.943233584033573,-0.568989683125979,0.338582071133987,0.456188407855653,0.253166278709722,0.335330292334229,5.32283395610131,-0.176027913073334,0.0229447605517024,-0.082393232873362,0.0501837599906064,0.0704770586139147,0.0370555195376564,0.0521770265965451
"2537","A","8","gpm595",5576.3,0,1,0,1,0,1,60.1566658087579,4.87053275281021,0.943461956922425,-0.57207515298605,0.338573278557991,0.456190485592996,0.253291040032592,0.335496218440403,5.32274659582954,-0.175890861719504,0.0230503792187551,-0.0825695673835379,0.0500405653485301,0.0702760014161402,0.0369670197792506,0.0520527174675525
"2538","A","8","nfd110",5585.98,0,1,0,1,0,1,60.3689927597243,4.66320475418174,0.715567227077103,-0.347654774086535,0.340452981060064,0.456950841382269,0.255764514041636,0.338872612749188,5.33007291096571,-0.192063024938028,0.0172465099665603,-0.066588791003714,0.0473356205598148,0.0664646808936658,0.0352302101871633,0.0496134637080919
"2539","A","8","mmp120",5591.03,0,1,0,1,0,1,61.3639041801287,4.60216188087542,-0.396716584029212,-0.292737637814501,0.332815448831211,0.450502525483877,0.258553141164555,0.341167798717823,5.32647015327,-0.173342146481184,0.0241881432500586,-0.0962599884411774,0.0469710382754964,0.0662663634104574,0.0359959650975473,0.0506390614395852
"2540","A","8","IDP144",5593.77,0,1,0,1,0,1,61.4896365538684,4.60353957596304,-0.56343600820549,-0.297957336962748,0.32979813211869,0.446343563527197,0.26447846815085,0.348847815326601,5.32229531601675,-0.179072284453246,0.0291862492940146,-0.0925568646662847,0.0447215514478909,0.0632017690889023,0.0352672738306376,0.0496620051158018
"2541","A","8","mmp72",5594.13,0,1,0,1,0,1,61.4852446898517,4.59175309902449,-0.561199022637564,-0.285170095965248,0.328247536219146,0.44434749680674,0.263689476759278,0.347828454209994,5.32059215943925,-0.179221456752019,0.0313326250258107,-0.0925220576879123,0.0448537248683717,0.0633978446692525,0.0353852209062774,0.0498343519159788
"2542","A","8","umc2147",5597.13,0,1,0,1,0,1,61.5620726063896,4.60509743535341,-0.664319671604001,-0.30436508520704,0.324880195553494,0.43866996516857,0.257601971934422,0.339116180144896,5.33092990040508,-0.188470984615737,0.0187074589375636,-0.0846519681478813,0.0437687222138683,0.061804063401674,0.0343193407097119,0.0482369630831752
"2543","A","8","umc2146",5598.43,0,1,0,1,0,1,61.5621384097468,4.60505150032145,-0.664392909865617,-0.30429873587531,0.324877963041931,0.4386675339265,0.257595410972444,0.339106377660358,5.3309280566557,-0.188463345761764,0.0187086214808852,-0.0846592562875041,0.0437694386724692,0.0618050303229435,0.0343192302734126,0.048236642184278
"2544","A","8","umc32b",5599.13,0,1,0,1,0,1,61.8213539133788,4.45268941166436,-1.05532238573177,-0.114898661234949,0.31395035507356,0.424278838236336,0.264591826519874,0.347606472489268,5.303038359474,-0.188884638964171,0.0516259369077298,-0.0864482851408248,0.0444109599753901,0.0627834798094901,0.0362366299678033,0.0509317149050859
"2545","A","8","bnlg2082",5600.33,0,1,0,1,0,1,61.5063951529024,4.72545303779933,-0.638793952623803,-0.485386774249689,0.312114386512518,0.42084692578373,0.263803846513616,0.346282654247195,5.29614063824255,-0.192005987038894,0.0638154587893841,-0.084860418482152,0.0455031135763672,0.0642109281422588,0.0369319395369648,0.0518992636292104
"2546","A","8","AW244963",5602.03,0,1,0,1,0,1,61.5065314882778,4.72569640682255,-0.63892691638527,-0.485636646549854,0.312123695344706,0.420857807937074,0.263818572700185,0.34629837264962,5.29609929272449,-0.192011873451912,0.0638613549981715,-0.0848486840248233,0.0454610631587757,0.0641515290977937,0.0368977383047366,0.051850560413255
"2547","A","8","AY110450",5603.03,0,1,0,1,0,1,61.5066426848525,4.72535319357808,-0.639143737048287,-0.485250663596854,0.312105526764214,0.420834638142179,0.263800400012318,0.346275905486851,5.29612481799968,-0.192011864485693,0.0638343935540849,-0.0848559231343772,0.0454814811952333,0.064180385690818,0.0369144673506757,0.0518743326287583
"2548","A","8","umc120a",5603.63,0,1,0,1,0,1,61.5064160158077,4.72538613301412,-0.638855432061263,-0.485308624365883,0.312100857972877,0.420829602907722,0.263793759273678,0.346267256194514,5.29612972452732,-0.192002419042802,0.0638311452976429,-0.0848683385840396,0.04549900440197,0.0642051310188581,0.0369283513986038,0.0518939217732497
"2549","A","8","IDP378",5604.06,0,1,0,1,0,1,61.5064088005559,4.72541289765261,-0.638841371808511,-0.48533852316552,0.312100683842352,0.420829539997222,0.263790913562982,0.346263252326101,5.29613123054517,-0.192000945029627,0.0638289047006373,-0.0848703523406555,0.0454941291755649,0.0641982535851762,0.0369240545794303,0.0518878581088526
"2550","A","8","bnlg1834",5604.83,0,1,0,1,3.15990824240181e-12,1,61.5063386885467,4.72524087585919,-0.638738386223437,-0.485098074297708,0.312097880070649,0.420826145366752,0.263789129084209,0.346259780971951,5.29611032437273,-0.191996725409404,0.0638539140245715,-0.0848672036896813,0.0455271916176284,0.0642449105364569,0.0369503498821328,0.0519245618298991
"2551","A","8","umc1807",5605.83,0,1,0,1,0,1,61.174510858212,4.54098709347558,-0.191805421037243,-0.243111634772525,0.314928265849259,0.421779869288907,0.261774163151086,0.345828392452006,5.28245561224293,-0.22053849752954,0.0786320214650316,-0.0394280040913291,0.0435332262279571,0.0614040237660147,0.0344646343905678,0.0484571829536237
"2552","A","8","gpm430b",5606,0,1,0,1,0,1,61.1745083871344,4.54098083599923,-0.191802396050829,-0.243103849776586,0.314927899299182,0.421779379702608,0.261773776794857,0.345827858555236,5.28245480273555,-0.220538495314368,0.0786329449262798,-0.039427914090026,0.0435332600060479,0.0614040707708755,0.0344646271515962,0.0484571684406741
"2553","A","8","umc1157",5606.03,0,1,0,1,0,1,61.1742347327053,4.54078863962004,-0.191453857725555,-0.242859589013156,0.314926574479121,0.4217744981323,0.261762899681964,0.345815358158852,5.2824466165104,-0.220571766470646,0.0786396051036491,-0.0393834731556894,0.0435383987106207,0.0614113183948239,0.0344671859083555,0.0484608463428217
"2554","A","8","umc1904",5606.63,0,1,0,1,0,1,61.1743275281062,4.54079804735327,-0.191570784855678,-0.242870529239855,0.314929469290321,0.421778265077531,0.261769434409774,0.345824221102594,5.28244292038611,-0.220570465663861,0.0786438211511647,-0.039385388574147,0.0435375441570657,0.0614100884454048,0.0344670027439302,0.0484606373436024
"2555","A","8","AY110113",5609.55,0,1,0,1,0,1,61.1746466267398,4.54112699968987,-0.191979928986756,-0.243291714007857,0.314930405601522,0.421783437143,0.261780424408357,0.345836647388128,5.28247096873139,-0.220530955563846,0.0786165123475132,-0.0394404828481666,0.0435304236174265,0.0614000694830795,0.0344633943158306,0.0484555050151224
"2556","A","8","gpm572b",5610.34,0,1,0,1,0,1,61.1742273638663,4.54079990627154,-0.191444475595846,-0.242873950217658,0.3149276918342,0.421775615648281,0.261763653660854,0.345816754440568,5.28244983586675,-0.220576133560357,0.0786359374206468,-0.0393784448148839,0.0435385509535217,0.0614115397150996,0.0344673704087353,0.048461147069967
"2557","A","8","IDP334",5610.47,0,1,0,1,0,1,61.1742149294727,4.5407761099871,-0.191428291516925,-0.242843234913876,0.314927030293938,0.4217749576049,0.261762755812224,0.345815327294554,5.28244624488235,-0.220573786669326,0.0786397571464384,-0.0393807083835495,0.0435388386523205,0.0614119465981354,0.0344674609577959,0.0484612443011071
"2558","A","8","npi260b",5611.03,0,1,0,1,0,1,61.1743091557236,4.54045905910811,-0.191772788782927,-0.242901805143557,0.31482523862353,0.421639121685019,0.26210895945416,0.346326698253111,5.28180706846462,-0.220561729801444,0.0794587108777815,-0.0393961250190732,0.0435441822573041,0.0614193938192341,0.0345123674999466,0.0485331958204137
"2559","A","8","gpm591c",5611.5,0,1,0,1,0,1,61.1743043303978,4.5403452487382,-0.191767180339783,-0.242763348301173,0.314828925368766,0.421644757835821,0.262121804244342,0.346344481695034,5.28179325016734,-0.220556162269634,0.0794749144482949,-0.0394011406629202,0.0435456264701841,0.0614214790003828,0.034514524651285,0.0485363660904742
"2560","A","8","IDP4075",5615.43,0,1,0,1,0,1,61.4223863419496,4.31187697612021,-0.543742358524319,0.0492946164086375,0.304641158177463,0.406057511971778,0.268587349375539,0.355308801964167,5.26513676139789,-0.242767314095368,0.104125003154039,-0.0135899237274738,0.0415426490631522,0.0586035831935967,0.0342111007810722,0.048075996895532
"2561","A","8","umc2354",5616.23,0,1,0,1,0,1,61.4223650110733,4.31186660636852,-0.543713789027535,0.0493100199821976,0.304638198580571,0.40605402706337,0.268583004600961,0.355302658098354,5.26513138323557,-0.242762577653413,0.104131477247083,-0.0135957150680914,0.0415424096357219,0.058603249090475,0.0342104875375923,0.0480751113380373
"2562","A","8","umc1910",5616.93,0,1,0,1,0,1,61.4223396541252,4.31187973690448,-0.543682409219815,0.049292637033795,0.304637523845835,0.406052901575217,0.268580439076655,0.355299566754442,5.26513847510164,-0.242766841611173,0.104123560418622,-0.0135907929015908,0.0415421432561384,0.0586028943551082,0.0342101822071506,0.0480746996550798
"2563","A","8","mmp195f",5620.63,0,1,0,1,0,1,61.4424134174447,4.29889240059597,-0.577418489287736,0.0691295646851357,0.304242234139529,0.405405683907755,0.274683860526957,0.363688396724283,5.25709405212301,-0.246646140307904,0.11500954195233,-0.00921201999425861,0.0417900621826292,0.058988543075957,0.0350196783493678,0.0492406562455324
"2564","A","8","php3818",5626.13,0,1,0,1,0,1,61.328242681303,4.3763605990896,-0.374368272031905,-0.0313532050201306,0.306753579883594,0.410306342839406,0.263770844474339,0.348566570057686,5.21114265154093,-0.234807000333807,0.15272195589545,-0.0220043750625616,0.0433184606817581,0.0612304071744341,0.0338532675034243,0.047562717632571
"2565","A","8","gpm746c",5627.52,0,1,0,1,0,1,61.328190090774,4.37581043858041,-0.374391488937786,-0.0307050013256166,0.306718355756672,0.410253320466523,0.263779392413457,0.3485773309921,5.21112691713943,-0.234867290334455,0.152771052348888,-0.0219453413881409,0.0433200343915349,0.0612325102405933,0.0338584539536148,0.0475696930109427
"2566","A","8","IDP2593",5628.63,0,1,0,1,0,1,61.6067459563081,4.43517140843957,-0.693179611451209,-0.0888386368472086,0.308071343282178,0.412030911448201,0.261562305993191,0.345657569384498,5.19886494830823,-0.23778937593634,0.159518537798587,-0.0198904241587004,0.0470916303673651,0.0666063229491817,0.0362414123661536,0.0509250475454507
"2567","A","8","umc1470",5631.23,0,1,0,1,0,1,61.6078816499536,4.43480669763724,-0.694321435919125,-0.0883577873112216,0.308135108846916,0.412120561362124,0.261590782809463,0.345701649043152,5.19890027624437,-0.237763950014191,0.159441354876401,-0.0199107442619496,0.0470944124966117,0.0666106831720587,0.0362423202392352,0.0509274713187924
"2568","A","8","umc2355",5632.93,0,1,0,1,0,1,61.6077572187582,4.43539464600491,-0.694253168167301,-0.0890386329359145,0.308109626879968,0.412081163611737,0.261591428154608,0.345698390005423,5.19879486602942,-0.237793383846199,0.159561729185217,-0.0198921996012001,0.0470456206839995,0.0665412320087705,0.0362049248278046,0.0508743505778143
"2569","A","8","umc1984",5634.83,0,1,-3.15990824240181e-12,1,0,1,61.6063795521374,4.43606263831437,-0.69291026615234,-0.0899139238105327,0.308088072127287,0.412037671972845,0.261609026324582,0.34573116809471,5.19899638904178,-0.237963230181397,0.159429217128311,-0.0197290847523855,0.0470607567312804,0.066562678104019,0.0362249880111822,0.0509036198028967
"2570","A","8","gpm717b",5635.51,0,1,0,1,0,1,61.6068045368835,4.43587948400511,-0.693243526147727,-0.0896690482756667,0.308090129229085,0.412046124575495,0.261574059638514,0.345679738381143,5.19893220736434,-0.237899293749731,0.159454407091627,-0.0197881275779147,0.0470542149246967,0.0665534278135246,0.0362137612311017,0.0508871109672176
"2571","A","8","gpm250a",5636.11,0,1,0,1,0,1,61.6074594304456,4.4355142376057,-0.693843064808049,-0.089210577632452,0.308109965774431,0.4120756355205,0.261554853608565,0.345649258776712,5.1988935419766,-0.237846032953469,0.159450718861714,-0.0198333471629689,0.0470632171013359,0.0665659036230739,0.0362155229663809,0.0508887882632374
"2572","A","8","AW172071",5640.74,0,1,0,1,0,1,61.6071058451149,4.43533239018341,-0.69350345115335,-0.0890066885773965,0.308069827150376,0.412026355068121,0.261525783707352,0.345611006612181,5.19886965652292,-0.23781957614682,0.159490450659838,-0.019861583462703,0.0470660643283351,0.0665701931636549,0.0362170069901558,0.0508910209932339
"2573","A","8","gpm187c",5640.86,0,1,0,1,0,1,61.6071266808597,4.43535406386956,-0.693526234037435,-0.0890312905370302,0.308070597790159,0.412027009574002,0.2615249167408,0.345609800769443,5.19887395993603,-0.237823271863142,0.159485527791781,-0.0198580205588377,0.0470639222019857,0.0665671570124274,0.0362152547452994,0.050888535649089
"2574","A","8","gpm339c",5640.98,3.15990824240181e-12,0.99999999999842,3.15990824240181e-12,0.99999999999842,3.15990824240181e-12,1,61.6071301924961,4.43537919075701,-0.693527529332761,-0.0890607257755356,0.308071702765194,0.412028305696505,0.261525920579159,0.345611180515395,5.19887366650659,-0.237825070891642,0.159485397240281,-0.019856325108584,0.0470627095132327,0.0665654407129088,0.0362143487758106,0.0508872678130954
"2575","A","8","gpm33b",5641.1,0,1,0,1,0,1,61.6071654943322,4.43538264605514,-0.693564947392529,-0.0890636011100159,0.308072984580973,0.412030153024559,0.261527789322691,0.345613559800215,5.19886838282579,-0.237822569605796,0.159489759454457,-0.0198587980889748,0.0470615339357076,0.0665637662265148,0.0362134743863243,0.0508860350354551
"2576","A","8","umc2075",5644.93,0,1,0,1,0,1,61.5190100246872,4.34523681902638,-0.592578531124898,0.00960855039848105,0.309561415812107,0.415036762212771,0.261500968305242,0.345545238384608,5.21269787567325,-0.223094158273433,0.14694694231975,-0.0333874541255322,0.044379882077084,0.0627136732136938,0.0342487689670081,0.0481362586648661
"2577","A","8","bnlg1863",5645.73,0,1,0,1,0,1,61.5193259520901,4.34599798021042,-0.593108129280965,0.00871596403645722,0.309544433687969,0.415013925853276,0.261570720300903,0.345643004539831,5.21260786576411,-0.223094026311253,0.147073421912337,-0.0333978013150896,0.0443929727871652,0.062732151318848,0.0342678991522174,0.0481641934391888
"2578","A","8","AY105457",5645.93,0,1,0,1,0,1,61.8366508216009,4.43938755477144,-1.04502734133401,-0.0854986014498861,0.307528306239148,0.413815635488394,0.266905409769892,0.351027353407515,5.24351508327329,-0.212005279370451,0.119436802375643,-0.0522052337491602,0.0462824694232225,0.0654974117339312,0.0372282547400441,0.0522228701121212
"2579","A","8","AY110032",5654.83,0,1,0,1,0,1,61.2960485920958,4.70241962137875,-0.345528735395013,-0.441806240968883,0.337107400386834,0.445187576079951,0.279211218932665,0.371733115817608,5.35394238468687,-0.291932967461318,-0.00764706364084749,0.0445364362300655,0.0549643322235753,0.0776029586915509,0.0457163656316107,0.0643608310406555
"2580","A","8","AY109740",5668.63,0,1,0,1,0,1,61.5495995761258,4.24949838055354,-0.650115012644905,0.130869692871575,0.309363639774511,0.41330944374844,0.263286054392176,0.348029853920288,5.23339848743249,-0.244829378212511,0.129110724948648,-0.0115547891358979,0.0436324744292933,0.0617463149654449,0.0342581434905922,0.048107941892219
"2581","A","8","gpm599b",5668.84,0,1,0,1,0,1,61.5513185217448,4.24941196117193,-0.652911438355141,0.131168483612281,0.309141407081805,0.412988497387891,0.263100423371582,0.347783022715548,5.23348865516447,-0.245006605450629,0.129093385836977,-0.0113681929124954,0.0436283643737818,0.061739068533932,0.0342536485946181,0.048100708091467
"2582","A","8","gpm346a",5670.71,0,1,0,1,0,1,61.5507763884792,4.24982575988155,-0.652304863973449,0.130663995013308,0.309123965978571,0.412965989795747,0.263110580601973,0.347795496460388,5.23345461094707,-0.245000062205445,0.129146887099476,-0.0113805404771108,0.0436228160766567,0.0617312369087129,0.0342514148351677,0.0480975318025194
"2583","A","8","IDP179",5675.22,0,1,0,1,0,1,61.1153543095866,4.47631710213626,-0.109502170550226,-0.150096617708144,0.316467872379838,0.426117021949756,0.261538966277873,0.345456477434966,5.23812348343827,-0.20957267182377,0.12077058092822,-0.0479045403085581,0.0464503507028034,0.0657355958767209,0.035719424597253,0.0502084907824659
"2584","A","8","IDP1449",5680.94,0,1,0,1,0,1,60.9902454603678,4.35511536814351,0.0339345495752996,-0.014513998103264,0.3334920787073,0.448616086721638,0.257418132493701,0.340801463355695,5.27186658870095,-0.228141784181427,0.0791825619155106,-0.0269488923011239,0.0506002702690795,0.0718669320128161,0.0374003429802663,0.0525827023562713
"2585","A","8","AY109626",5682.73,0,1,0,1,0,1,61.5674398362388,4.33351484876648,-0.60915121556864,0.0370105658663383,0.335416401679977,0.448192208202771,0.259871901171273,0.343872362875209,5.30415058855663,-0.26033810678579,0.0462868269151329,0.00530312914757264,0.046260304192305,0.065733047997981,0.0349446225110183,0.049052142665801
"2586","A","8","umc1457",5684.63,0,1,0,1,0,1,61.6598818045405,4.31977693908557,-0.737181291851582,0.0571701148105499,0.330078074511872,0.439995943268595,0.25563320271665,0.338638984030164,5.31728896494605,-0.268598516504426,0.0323466290847242,0.0149924367009342,0.04889795497466,0.0694332106539281,0.0371730657743488,0.0522019922065392
"2587","A","8","phi121",5689.83,0,1,0,1,0,1,61.3265514601066,4.75471514186818,-0.34352385221637,-0.435709228080329,0.331114104420613,0.438617299720511,0.255673792667309,0.338829758783311,5.30304801322021,-0.291774300511988,0.0490532974872437,0.0346389938617713,0.0455284070605958,0.0645550500574108,0.0341924564086986,0.0480494713865184
"2588","A","8","php20714",5691.33,0,1,0,1,0,1,61.3435084836861,4.74957736754243,-0.361951171099094,-0.428724217419741,0.331060655176608,0.438511360142228,0.255309059103571,0.33834707909513,5.30249636916749,-0.292146963841957,0.0494841500727162,0.0348443931024,0.0452581160143441,0.064171752495479,0.0339367244072105,0.047691167429311
"2589","A","8","gpm750a",5697.2,0,1,0,1,0,1,61.6410480175258,4.81544237119676,-0.658163279599173,-0.464749525047264,0.337572859646105,0.443928489860602,0.254772728452835,0.337720761148924,5.28891335990837,-0.328091984834416,0.0591325903299908,0.0637147798542126,0.0455289404803562,0.064583343965474,0.0332801104682795,0.0468401483174783
"2590","A","8","gpm329a",5702.37,0,1,0,1,0,1,61.5950740479387,4.78983372416695,-0.604483912011598,-0.434638453012939,0.337914963868915,0.444112291323166,0.25328658389155,0.335562433210961,5.28880198256533,-0.331737874166423,0.0590897253674768,0.0669615437491969,0.0449989717679944,0.0638513869123556,0.032670127511359,0.0459581617992631
"2591","A","8","gpm530",5702.38,0,1,0,1,0,1,61.5949775593374,4.78979247810763,-0.604373115063691,-0.434590820354342,0.337914598028184,0.444111296111237,0.253282380956068,0.33555639566513,5.28880114745495,-0.331743375850362,0.0590902635317046,0.0669661366998882,0.0449982878961699,0.0638504195615797,0.0326690977780234,0.0459566241984096
"2592","A","8","AY108545",5702.56,0,1,0,1,0,1,61.5933009894879,4.7890581680972,-0.602444732332585,-0.433744433600126,0.337910485987695,0.444096071236607,0.253210569924102,0.335452867863541,5.28878832682335,-0.3318482667655,0.0590976372362585,0.0670545189888732,0.0449867474763723,0.0638340686508548,0.0326514250613247,0.0459301416168431
"2593","A","8","mbd101a",5702.75,0,1,0,1,0,1,61.5932871198739,4.78906185936859,-0.602430325748296,-0.433748810338703,0.337910891105458,0.444096642424065,0.25321099764396,0.335453452212954,5.28878930054566,-0.331848123281275,0.0590967867880265,0.0670545671950223,0.0449867062454401,0.0638340127280459,0.0326514283586886,0.0459301474433304
"2594","A","8","umc1460",5704.24,0,1,0,1,0,1,61.5976867198275,4.78612321150995,-0.606274011748028,-0.430193176186648,0.338371037067146,0.444652712162879,0.253502128309624,0.335830632056702,5.28899733353548,-0.332326062145981,0.0588040827671704,0.0674858504277976,0.0450580503185539,0.0639323884544522,0.0327028946261046,0.0460005470497931
"2595","A","8","IDP602",5709.13,0,1,0,1,0,1,61.5943024028935,4.7860299634047,-0.603840622270072,-0.430812033226502,0.338003534633683,0.444255294499658,0.253448901823701,0.335771627769777,5.28894454979291,-0.331610609429613,0.0589728382810517,0.066930001011673,0.0449976879945292,0.0638514752732813,0.0326843733328179,0.0459762992352869
"2596","A","8","AY110056",5710.44,0,1,0,1,0,1,61.5936061675885,4.7889189062276,-0.60281481393691,-0.433604470301237,0.337912454226255,0.444101590491975,0.25323653356453,0.335483552856533,5.2887785096618,-0.331815750223376,0.059110402339017,0.0670278298630584,0.0449889785901186,0.0638371984749806,0.0326560809972683,0.0459361169778831
