"","chr.type","chr","loc.name","pos","mQTL.lod","mQTL.asymp.p","vQTL.lod","vQTL.asymp.p","mvQTL.lod","mvQTL.asymp.p","m__est__(Intercept)","m__est__BreedTypeInbred","m__est__mean.QTL.add","m__se__(Intercept)","m__se__BreedTypeInbred","m__se__mean.QTL.add","v__est__(Intercept)","v__est__BreedTypeInbred","v__est__var.QTL.add","v__se__(Intercept)","v__se__BreedTypeInbred","v__se__var.QTL.add"
"2323","A","7","gpm860",5011.75,0.00947125351958285,0.922471983524178,6.03975442455111,0.0139872297655162,6.05481440501897,0.0484410733351303,5251.15578022015,-264.790653899679,-18.4887156196048,330.755441955936,304.45928235544,88.8342963309283,16.3168759032019,-1.4601969276187,-0.390509336750389,0.531883310370994,0.495121604691657,0.210274824593802
"2324","A","7","umc258",5014.04,0.487417914397761,0.485081380110164,10.3236884791446,0.00131333553642661,11.0505746705515,0.00398472357597262,5451.21111585432,-295.660340700191,-142.476083404838,333.697593002999,294.817109301185,95.1134989216836,16.5186626984786,-1.53676111548086,-0.51684554313882,0.489454833943823,0.439510278731328,0.19126429052485
"2325","A","7","isu86",5017.54,0.491326535582373,0.483336163338605,10.2289943289668,0.00138250021831265,10.953647150124,0.00418259431661111,5451.82033423206,-296.475059961191,-142.47562146059,333.556744474709,295.13465674199,94.7400547846238,16.5135236680382,-1.53629797175438,-0.513600375065637,0.491671277105646,0.442740208828381,0.191914284378596
"2326","A","7","IDP3954",5018.4,0.491270632197431,0.483361051412243,10.2046213493473,0.00140089153131323,10.9278153268284,0.00423696671393467,5451.77541647788,-296.68112398178,-142.333809919579,333.535061638403,295.224940580378,94.6522989456738,16.5123371583205,-1.536218874325,-0.512810177644507,0.491403406640483,0.442815054460398,0.191755822114187
"2327","A","7","IDP3933",5019.33,0.490578378955043,0.483669416245977,10.209756548736,0.00139699613608756,10.9325946121278,0.00422685396530962,5451.61020845673,-296.639588766924,-142.253800043859,333.545476845913,295.217873506916,94.6654372023311,16.5126935828764,-1.53636816026737,-0.513025782442941,0.491483209907773,0.442869291032315,0.19179408833492
"2328","A","7","mmp21",5020.34,0.624802895820922,0.429268079176517,10.5647004212902,0.00115267713923638,11.4543134261398,0.00325632274345999,5488.89386385236,-305.071831105432,-162.998806083957,332.923275633891,291.375298771554,96.0659248059899,16.5315146695901,-1.5392418631704,-0.525070968577657,0.485619815067648,0.428695272429753,0.188248904430911
"2329","A","7","IDP1424",5026.23,0.907678584471579,0.340731109739367,8.72893185247875,0.00313199926120414,9.87761599552302,0.00716313175448481,5559.37127872921,-356.557781442674,-185.521213833369,328.913131651231,295.636696868255,90.613407454149,16.4408834151425,-1.52496687958842,-0.474125226412755,0.481490004593007,0.435501012763861,0.187514151364508
"2330","A","7","ufg54",5035.54,0.98600779187338,0.320720066423951,6.6978323282227,0.00965301983677179,7.88076810593909,0.0194407470348501,5541.40897336594,-361.426570369308,-178.355825272797,325.756474157037,302.203525476437,83.5890103527028,16.3341304338482,-1.51456592379185,-0.406790919110885,0.475042800553112,0.445399399442442,0.18410122258127
"2331","A","7","ufg65",5035.74,0.985956475482538,0.320732659399132,6.69797784011199,0.00965223205225329,7.8808802632607,0.0194396568543595,5541.39231148189,-361.414073729408,-178.350877538844,325.756743492272,302.203398302888,83.5888654674289,16.3341403193868,-1.51456926660502,-0.406794414862584,0.475044437738368,0.445400114856157,0.184101095129089
"2332","A","7","gpm793",5039.55,0.54470542197999,0.460489162517155,9.49431085899742,0.0020610998340505,10.2320160492818,0.00599992671112682,5463.36573867883,-304.053288636199,-147.714254146074,330.734135126202,293.237504761754,93.3219429841386,16.4830870807319,-1.52752853788716,-0.495390328712293,0.511554647428768,0.454627691555787,0.197832175462814
"2333","A","7","cdo412b",5040.44,0.471432780855613,0.492328759809621,9.82604553520296,0.00172057867913998,10.5215834606299,0.00519119306633869,5447.6137768855,-300.75600354057,-137.90923546123,330.614340144875,290.757594285918,93.6270310086722,16.4966444970873,-1.52628051218337,-0.50313338152371,0.504352536491747,0.446167594553599,0.192732233862192
"2334","A","7","bnlg1808",5041.34,0.513266627937338,0.473728166829335,10.1923656651771,0.00141023279690102,10.9589797640117,0.004171457090571,5461.00915455085,-301.782019786767,-145.794547447661,331.634556782849,290.333567105962,94.8243281217441,16.5133615832036,-1.52907090428282,-0.513505983082449,0.499552247138169,0.440994080583125,0.191382389832575
"2335","A","7","umc116a",5043.94,0.497803639134713,0.480466777044044,8.92808756946809,0.00280818230582636,9.61795059036888,0.00815621312791788,5477.61190065509,-334.096475131923,-138.312961465935,329.377578475094,294.248385669513,91.389783180285,16.4450559418644,-1.51085327724142,-0.476258986932883,0.491349098715905,0.443618599269404,0.189418753776384
"2336","A","7","mmp127",5045.24,0.49749496675039,0.480602884832276,8.93285571033579,0.00280086089464326,9.6224483821975,0.00813789126324349,5477.55344598297,-334.095726265741,-138.272673163896,329.382831270082,294.246394271219,91.3914615543765,16.4452698259666,-1.51099481937664,-0.476370736367696,0.491366109404637,0.443634663821033,0.189422188655716
"2337","A","7","gpm30b",5046.76,0.235469708231597,0.627497450196445,11.6196654446476,0.000652581383656449,11.9643412300558,0.00252334313693887,5398.14488546877,-309.346911016757,-96.6644093768055,330.595001381098,292.185239572156,93.0287171165328,16.5551919615435,-1.56707017812273,-0.543636472796768,0.486608329620123,0.439343756786722,0.187582234797542
"2338","A","7","IDP1977",5046.77,0.235468697238902,0.627498189051994,11.6196686713259,0.000652580251542223,11.9643434247576,0.00252334036794749,5398.14443797533,-309.346796397434,-96.6641591132463,330.594964522482,292.185240599524,93.0286758414874,16.5551918092698,-1.56707011974176,-0.543636375955077,0.486608433120812,0.439343917396761,0.18758221869195
"2339","A","7","gpm100a",5046.78,0.235686077681323,0.627339367744356,11.6195930213584,0.000652606794655916,11.9643828763327,0.00252329059356243,5398.22694611359,-309.364261927532,-96.7097631737993,330.595816080826,292.18511495459,93.0297569232014,16.5551956867246,-1.56707995820679,-0.543639388194146,0.486580716067095,0.439317299396897,0.187573047290405
"2340","A","7","gpm788a",5051.57,1.25328055932576,0.262926831988382,6.11087270865909,0.0134352772963276,7.84350120129797,0.0198063912958367,5665.06493522516,-414.399095548745,-220.833614518594,329.424258681727,293.113700548104,91.3584828546177,16.339512886977,-1.46648208097941,-0.402964327950098,0.509262509234407,0.44369613312561,0.194468371477714
"2341","A","7","gpm647",5052.45,0.918340283065189,0.337911137414812,5.93582354156135,0.014836134306958,7.08716016947914,0.0289096426229847,5580.55223333665,-390.753293392466,-180.078080222763,327.527411674903,297.739031782737,87.4173756137142,16.3152943065202,-1.47769091024086,-0.387489751844836,0.493207018539191,0.44370562479657,0.189182689663151
"2342","A","7","umc1713",5053.46,1.05891164727919,0.303463544253474,5.54136257197712,0.0185721168422113,6.81081156506818,0.0331933480679276,5596.68200486809,-398.820728082862,-189.097166508734,326.07152375937,298.282911504495,85.4660145127823,16.2923838770556,-1.47733773365529,-0.372755568977844,0.482304368532047,0.435938266425097,0.183731376062968
"2343","A","7","IDP574",5057.59,1.23340784587836,0.266745315448924,4.84823787680086,0.0276743903004213,6.35796933351154,0.0416278998619164,5628.19468462531,-412.978354647357,-205.189989655469,326.657482995439,300.389975690799,85.7822592851218,16.258088430081,-1.46937612137472,-0.351007402084382,0.484481581883795,0.438350906321934,0.187444921520119
"2344","A","7","gpm662b",5057.74,1.06374713983871,0.302362102523675,3.87099591685605,0.0491273618353053,5.04679829640365,0.0801865769192456,5592.1116688628,-419.905518935306,-179.377202541155,324.183831707758,304.089128120331,80.9349309520045,16.1920151605336,-1.4608172686938,-0.308314495801285,0.483113754432172,0.449515383076943,0.185197198141951
"2345","A","7","gpm296c",5057.95,1.07417694258464,0.300003875749727,3.85107164429775,0.0497142170853387,5.03461716857763,0.0806764486742403,5593.37793387529,-420.335188207579,-180.273295262703,324.174609022085,304.106701189799,80.9432922030044,16.190708515442,-1.46070766858505,-0.307541969899702,0.482893787491116,0.449298264831062,0.185180264811684
"2346","A","7","bcd926a",5062.46,1.20326474344823,0.27267013633301,3.32999070478989,0.0680272589686967,4.65376048227482,0.0975997603362406,5602.37148165365,-427.3315010892,-186.625202264728,323.085482033863,304.891796412386,79.1212487765253,16.1569891547652,-1.45717282539267,-0.284601608972753,0.485965665146913,0.453965402857052,0.185161801664232
"2347","A","7","bnl15.21",5064.96,1.01621127762328,0.31341939357948,1.86850255282254,0.171646682560492,2.91070712278024,0.2333178571305,5575.97050193425,-412.662282459241,-172.712397979532,323.906773940524,306.720238890054,79.817329300042,16.0777937992082,-1.41232287989842,-0.229745384071413,0.519953470427943,0.484050629535307,0.199261949632167
"2348","A","7","bnl5.46c",5065.66,0.9572285681195,0.327886127186511,1.46076138983274,0.226809014524657,2.43002788122217,0.296705878003962,5566.51075210592,-408.009098997296,-167.787545077865,324.152846704458,307.529850109116,79.9247265504401,16.0437156342708,-1.39923137692725,-0.205564169056916,0.530880034433616,0.493510378192843,0.204014118500352
"2349","A","7","mmp177c",5069.76,0.865969345153816,0.352073586447969,0.00930384488813937,0.923158068109118,0.87064453493662,0.647056108340102,5512.82956779732,-377.741835825553,-149.953507255789,322.104709937312,315.038891648323,75.0905671273644,15.7585630040802,-1.36494108587944,0.0152382484483067,0.562574607523547,0.53311477406166,0.216982610262731
"2350","A","7","umc1450",5070.96,0.840565574276226,0.359235066396132,0.0517039164600678,0.820124420308938,0.881929832361621,0.643415279642314,5506.16124066879,-378.621888835747,-146.542011548676,321.907222854805,315.596219195565,74.5036968962005,15.7341710998209,-1.36490248141459,0.0356259062817196,0.557930504235411,0.529712585138865,0.214572321350596
"2351","A","7","IDP75",5073.06,0.5911760871039,0.441964693163504,0.0511459194685767,0.821081151635621,0.635070975010262,0.727940847511374,5451.87843144671,-351.570098840096,-122.799861688373,319.500256203941,315.819379651326,74.4362448040207,15.742887519047,-1.3706614301284,0.035379612146853,0.543388570089311,0.528767832566626,0.213094256269636
"2352","A","7","umc1987a",5073.07,0.591156631330225,0.441972204782844,0.0511463290027571,0.821080447449249,0.635051513532756,0.727947930948053,5451.87526381366,-351.57017304721,-122.79743642146,319.500126691616,315.819367052765,74.4360035822061,15.7428872029035,-1.37066089917791,0.0353798013054138,0.543383049700898,0.528762967949772,0.213091646697019
"2353","A","7","IDP96",5074.07,0.595966753352431,0.440121043356608,0.0512124974246721,0.820966710978786,0.640179816500743,0.726083753219081,5452.52619240284,-351.647668258673,-123.339096736485,319.515169240077,315.825834198548,74.4615740165871,15.7428927167185,-1.37077106203518,0.0354106617289401,0.54424361064428,0.529559751754026,0.213482750485621
"2354","A","7","mmp46",5074.67,0.55837280247647,0.454916609094212,0.0365286638611524,0.848427870062725,0.587573128655523,0.745435577008907,5449.45810755514,-353.114536567795,-119.683422009268,319.556215327299,315.707566947388,74.6489018256642,15.7484538796021,-1.369109752104,0.0301085176926594,0.545215023422956,0.530382940211344,0.214039588439508
"2355","A","7","bnlg1070",5077.77,0.866449822852482,0.351940026329798,0.000164822616256342,0.989756779229432,0.8669459080203,0.648253825044905,5511.75573346587,-372.74727462797,-151.312128390543,322.697837841377,315.623490820686,75.6321607424977,15.7815014941967,-1.3734102938607,0.00207661944746088,0.553461820824798,0.526212382799855,0.215048490781743
"2356","A","7","bnlg434",5078.37,0.88009236595847,0.34817638237502,0.000465902457582507,0.982779179495335,0.880239204934561,0.643959397344368,5512.91565016982,-372.450289297757,-152.432682920189,322.713243694203,315.675555077312,75.6001888877448,15.7800085941624,-1.37386895282426,0.00346193602130473,0.552749838656671,0.525510738220897,0.214768794755168
"2357","A","7","gpm248",5078.69,0.587164014736971,0.443517876744546,0.118079705249609,0.731126608730512,0.72990629572661,0.694229176236294,5496.8529874773,-372.822744462234,-129.886439501223,324.093121876537,312.778923343384,79.003719954851,15.8441179818592,-1.35598721124397,-0.0553143311895828,0.567099089207533,0.529407635219581,0.221708384931648
"2358","A","7","mbd108",5080.09,0.659258241068522,0.416821934247333,0.283023721232516,0.594726176964876,0.967853103602042,0.616358470669411,5472.43031550566,-353.83617092063,-134.821740660791,316.033894994488,306.113808368627,77.4712216670893,15.8349465709947,-1.31050726220996,-0.0841318678396142,0.570286928691369,0.542307352098865,0.221657849579984
"2359","A","7","gpm566d",5082.24,0.66444615895685,0.414994656373276,0.442495108746785,0.505920624670903,1.14202568593203,0.564952940211324,5471.25513375822,-346.277912508717,-137.064934405254,315.310640818984,304.272717033115,78.44110259627,15.8534992735668,-1.30076127395366,-0.105684154129192,0.569367189853507,0.540441737689098,0.222002205545288
"2360","A","7","IDP1500",5085.73,0.597756061829301,0.439435473186138,0.428092849270254,0.512926244870542,1.06418593372551,0.587374327277686,5456.73328348191,-339.831337871404,-129.988821948855,314.96163341785,304.746273205378,78.4289475720245,15.8520923853443,-1.30055252740504,-0.104177255175847,0.571357528714444,0.544995605542259,0.224277608175954
"2361","A","7","gpm307a",5087.15,0.597396788946357,0.439572996304702,0.428598586328029,0.51267740293922,1.06432049258462,0.587334810397361,5456.69925847413,-339.822238647188,-129.963594807946,314.964406186753,304.740459271282,78.4374172552324,15.8521525415112,-1.30052313410769,-0.104242028595457,0.571458273499187,0.545070450690549,0.224324229458943
"2362","A","7","brd103",5091.75,0.371515276858392,0.542179468811846,0.626907001208963,0.42849212107611,1.03374392706825,0.596383141535523,5408.06211975683,-324.579727914681,-103.192254778938,313.952402888399,303.992957625636,79.0204619399928,15.8737077666302,-1.295101914344,-0.126888160774923,0.574594454033912,0.553605014615225,0.227398294694542
"2363","A","7","gpm260b",5095.01,0.300913784796154,0.583310126131715,0.884942781837983,0.346851455641823,1.2097558953469,0.546141080361488,5388.15737777532,-316.876185797261,-92.6634831054111,313.062286608611,302.569714083913,78.8904571340051,15.8945511970579,-1.29038525933492,-0.148819602359161,0.580951455836813,0.560616171374544,0.228843308587968
"2364","A","7","IDP3960",5097.04,0.301121092792875,0.583180448463033,0.884190573621926,0.347056478203534,1.20931869680357,0.546260479453682,5388.19924138125,-316.883789836054,-92.6895213506717,313.060658352375,302.574423147344,78.885226236587,15.8944954223205,-1.2903885920266,-0.1487639338819,0.581003884241249,0.560679324942979,0.228860693581264
"2365","A","7","IDP358",5099.92,0.282090044531287,0.595334588409123,0.973892969449721,0.323711198895343,1.27228005082656,0.529331692630095,5382.05130088275,-314.50626491202,-89.3876124731897,312.690358851582,302.161028634172,78.6172590548049,15.9005027163217,-1.28928779250971,-0.155024472707735,0.586973902513617,0.567059400175906,0.230448016708572
"2366","A","7","mmp152",5100.47,0.268767908872645,0.604159469315102,0.961600258167302,0.3267840229667,1.24126250539631,0.537604965874476,5380.13943293537,-314.293271711718,-87.9259065693356,313.037557192061,302.224116710514,79.2338131004858,15.9000414890267,-1.28914722607743,-0.154426963763006,0.586564597351575,0.56566269427248,0.231503697868724
"2367","A","7","AY110374",5102.27,0.260583913036781,0.609719282297003,0.812535162143554,0.367371789198886,1.08210588463012,0.582134975009544,5380.14292562483,-318.632152324765,-85.7095460644866,313.206631420511,303.162255097282,78.4437229199207,15.8884371283856,-1.29409190953056,-0.141693929465275,0.583538024802778,0.563413642619082,0.229649614804935
"2368","A","7","sdg116a",5106.96,0.625417975284529,0.429041028953817,0.679564372535153,0.409736771222583,1.35081080002689,0.508950050421853,5449.17425282007,-329.263434940939,-133.363128971312,313.356476735447,303.432630148617,78.6633330230863,15.8746574119008,-1.29570817326032,-0.130190894862983,0.569578285617937,0.54918079350665,0.224911765669677
"2369","A","7","gpm408c",5107.05,0.671104907939153,0.412666650916699,0.72046296237497,0.395992091090093,1.44030183569947,0.486678801899053,5455.44904841652,-328.210504334687,-138.458345900435,313.227428374066,303.099751464543,78.8282911606507,15.8779098822771,-1.29401482267594,-0.134101901755562,0.570003751672041,0.549543594754019,0.225080055286619
"2370","A","7","IDP1704",5107.1,0.671128178074998,0.412658549165415,0.720497221384612,0.395980859955974,1.44036028294089,0.486664579590152,5455.45206515578,-328.209462482566,-138.461023533941,313.227337791676,303.099492813275,78.8284455178997,15.8779126028138,-1.2940134338129,-0.13410510678269,0.570000625105445,0.549540482006065,0.225078931329893
"2371","A","7","IDP836",5107.11,0.671126524454331,0.412659124883716,0.720504858684945,0.395978356281762,1.44036649703415,0.486663067502959,5455.45180374375,-328.209249273397,-138.461010846442,313.227340718224,303.099443140474,78.8285354664113,15.8779133544765,-1.29401325100807,-0.134105935841296,0.570001064814056,0.549540827259515,0.225079271249518
"2372","A","7","gpm694a",5107.47,0.480800050058493,0.488060150161813,1.22369955485258,0.268635832949368,1.74767825649576,0.417346224016877,5413.92173371608,-314.508235866053,-117.224371295344,311.718446287591,301.146286339657,78.9044521569676,15.9154398600834,-1.29072711815306,-0.173171107387434,0.582000537403828,0.56466486431269,0.230115552900433
"2373","A","7","gpm581b",5107.98,0.489013592848433,0.484367648303355,1.57999279802296,0.208761730884836,2.12551744898588,0.345501351350391,5405.48916610287,-299.265194924838,-120.183119266054,311.840649506534,298.238134195613,80.1752283226332,15.9417691686551,-1.28573979037235,-0.19770575406613,0.602780344735867,0.575755192640851,0.236770148956414
"2374","A","7","gpm878a",5108.11,0.483692641422865,0.486754445670153,1.5714801575818,0.20999218910713,2.11039738597352,0.348123250785521,5404.54885725524,-299.376403877302,-119.4285424688,311.839806276527,298.291894114353,80.1116522965795,15.9412839830238,-1.28601932486422,-0.197134449818489,0.603319641509085,0.576332442877021,0.23692133169201
"2375","A","7","IDP470",5109.02,0.484697537507857,0.486302194724262,1.58118324695267,0.208590338632728,2.12200266175442,0.346109067060928,5404.10215879804,-298.791687851513,-119.542410599532,311.682200202014,298.137360064543,80.1028079252533,15.9406969421088,-1.28487889855458,-0.1975694629649,0.602601949421679,0.575786591696533,0.236618266343206
"2376","A","7","npi389",5109.98,0.324703480314703,0.568794641880484,1.27575987516578,0.258688905872354,1.62766004019269,0.443157509551196,5386.85449134008,-314.137837966938,-95.9593308643457,311.671876601539,300.725490205856,78.647740206554,15.9205222516453,-1.29190123879905,-0.176704037462342,0.593519566108367,0.57338824391433,0.233695376701418
"2377","A","7","AY107911",5110.07,0.297495267403267,0.585456940636209,1.09416289929542,0.295550682143864,1.40659691843408,0.494950035834025,5397.51244921018,-330.159482609249,-91.8354355853028,314.472388651984,303.635574320576,78.67016626732,15.9268061939431,-1.31194462740107,-0.165538156999629,0.589060906163017,0.56741669373908,0.232011116434349
"2378","A","7","umc56",5116.98,0.125199556205475,0.723462172339426,0.0555460381449587,0.813679384035944,0.178948178934437,0.914411957718366,5406.21863746893,-376.6053929712,-58.889015739674,327.679271656341,317.657955729177,77.6239176626792,15.8534411878545,-1.38704371107025,-0.0394531539171285,0.586848053909876,0.550060907138159,0.227718022561525
"2379","A","7","umc110a",5119.88,0.0726084885273008,0.787576009479801,0.021593022190206,0.883174924507778,0.0934356842275182,0.954356638856251,5379.22920398421,-366.613422225448,-45.3357744087257,325.662680192325,316.721819142986,78.4830339536829,15.82556889677,-1.37480949163947,-0.0248851479042091,0.573968297410959,0.540470681568231,0.227440124335012
"2380","A","7","gpm616",5120.02,0.0195253660407848,0.888870797158765,0.0586261923379082,0.80868062439184,0.0767001191261425,0.962375992999105,5267.30523195034,-336.124854111828,22.5564486672257,311.700272533492,310.007888706279,75.4547112357866,15.7016647886852,-1.31769362721262,0.0394943201204105,0.546195019340361,0.541232381888752,0.219069177228609
"2381","A","7","gpm915",5120.29,0.0208993946452653,0.885053362210599,0.12847167983537,0.720021946162216,0.147126339307168,0.929077454436833,5259.41008112146,-327.911030730314,23.1957818762391,309.225020504304,308.038596202211,74.9965911206656,15.6673037578121,-1.30257098601694,0.0585490846671201,0.54428890759184,0.539791851305946,0.217602899365006
"2382","A","7","nfd101a",5120.57,0.0252778625305492,0.873676647330562,0.234476242514882,0.628224443723799,0.256425134959337,0.879666370806011,5249.12719578716,-319.182233605389,25.4773577581072,306.596662705856,305.837592840012,74.8774291155881,15.6297618920067,-1.28569559409801,0.0792640047665517,0.542729005137387,0.538311238066781,0.216831301557105
"2383","A","7","gpm690",5120.58,0.0252772721605474,0.873678110106324,0.234501245346518,0.628206123968073,0.256448905630968,0.87965591573792,5249.12546183072,-319.180012309886,25.4771885993431,306.596213832044,305.837144992169,74.877798182047,15.6297542043259,-1.28569213582927,0.0792683724021423,0.542728937034329,0.53831078052955,0.216832089624627
"2384","A","7","bnlg155",5131.99,0.0213610103527617,0.883799767880905,0.256239884515075,0.612715253473974,0.273889463487266,0.872018419737888,5249.74714017791,-317.320552516902,23.5374244154732,306.260488413664,305.471624564757,75.2498513251913,15.6231590317259,-1.28271183853042,0.0830726890060517,0.54554137063629,0.540617171957236,0.218691832665074
"2385","A","7","AY109644",5136.59,0.0264983163340162,0.870689266564306,0.243682293123595,0.621559127186532,0.266741438319276,0.875140600576862,5248.00630953,-318.568816728101,25.9895151700634,306.325894505674,305.671987681959,74.6037743982698,15.6269854501604,-1.28444452959659,0.0807955013940096,0.542396432756163,0.538320427923237,0.216190148146531
"2386","A","7","psr371a",5136.89,0.0265966781489601,0.870451604272294,0.241662103365399,0.623008225101648,0.264848458006858,0.87596930465887,5248.09356486051,-318.723773641974,26.0297750496852,306.361523284046,305.707124509771,74.581364868948,15.6275934037574,-1.28472205679879,0.0804535456133016,0.542409432846192,0.538362843992041,0.216148211367411
"2387","A","7","ndk1",5137.69,0.0270427192860968,0.869379497520388,0.237176568822623,0.626252824080794,0.260882095084649,0.877708234481123,5248.16333235889,-319.072408780904,26.2316698594504,306.439944586491,305.782859396883,74.5380346244066,15.628926546092,-1.28531766053317,0.0796957932784895,0.542486726521248,0.538497827772081,0.216086999904241
"2388","A","7","bnlg2271",5138.89,0.0259946241877528,0.87191344727089,0.184197345791499,0.667790648420194,0.207534255869165,0.901435192055972,5252.11391594597,-323.146463407563,25.8795643330363,307.745057021083,306.777202054532,75.0088502446098,15.6459850206344,-1.29295551282214,0.0702016048473007,0.54364709484644,0.539090811792021,0.21741120437412
"2389","A","7","gpm384",5138.91,0.0259946186288817,0.871913460848092,0.184197590256022,0.667790441174216,0.207534433761137,0.901435111876933,5252.11385868962,-323.146396423701,25.8795661290104,307.745042135872,306.777189988299,75.0088614085183,15.6459849001461,-1.29295541442998,0.070201654004905,0.543647066166927,0.539090793048297,0.217411224307876
"2390","A","7","gpm624",5139.34,0.025987957015787,0.871929732499675,0.184207107497353,0.667782373013624,0.207536677863192,0.901434100421307,5252.11656502896,-323.145221058048,25.8764427779231,307.745051747577,306.77707989405,75.0094254097493,15.6459824075332,-1.29295419361955,0.0702033073954763,0.543648351577558,0.539091346008679,0.217412967391571
"2391","A","7","umc2329",5139.49,0.0260202173528545,0.871850953317985,0.184470120834531,0.667559503282903,0.207832048473154,0.901300981681349,5252.07863718381,-323.123535596266,25.8937167145591,307.738934891019,306.771246283219,75.0128658250397,15.6458861941065,-1.29290754855315,0.0702560695765692,0.543638829997059,0.539078315946183,0.217417155238635
"2392","A","7","umc1324",5142.59,0.0260050868208983,0.871887895570775,0.184355744399221,0.667656399357207,0.20770230248154,0.901359453672761,5252.11520731549,-323.157217196531,25.8891420659312,307.745679438158,306.777993783602,75.0216554384936,15.6459578482961,-1.2929747500127,0.0702429175424412,0.54364182722146,0.539083230175766,0.217445880206632
"2393","A","7","IDP2483",5144.19,0.0225878710730167,0.880533756698389,0.11480182275172,0.734742187043631,0.135365242648847,0.934557034987605,5259.69783842223,-329.391883816135,24.0606665904392,309.55760938442,308.358748472022,74.8296245015708,15.6730378845017,-1.3050503104493,0.0553122111960553,0.545499600455459,0.541250424026306,0.217723259903903
"2394","A","7","IDP3829",5144.83,0.0225793065854953,0.88055623745924,0.114946772784433,0.734581095651259,0.135499500976989,0.934494301060732,5259.68754799743,-329.375147759405,24.0557783704724,309.554033416127,308.355324284171,74.8285751715665,15.6729761241437,-1.30502454714204,0.0553451063241874,0.545485741495571,0.541233866465185,0.217713637943517
"2395","A","7","IDP865",5144.93,0.0225624180824321,0.880600580549331,0.114698125169042,0.734857501769863,0.135235569935703,0.934617630225128,5259.72141125715,-329.400114361353,24.0456535784709,309.560827454609,308.361862490913,74.8251916419093,15.6730872995802,-1.30507413604034,0.0552843337801686,0.545452747961309,0.541206010227072,0.217692524331361
"2396","A","7","IDP2355",5144.96,0.0225609587491183,0.880604413026317,0.114694774468305,0.734861228815423,0.135230584560912,0.934619959937619,5259.72312559883,-329.401019455491,24.0449435778372,309.561139634241,308.362126988263,74.8254106871468,15.673089760821,-1.30507632152796,0.0552838429954766,0.54545117951757,0.541204295977668,0.217692424921152
"2397","A","7","IDP3815",5145.38,0.00628820984229913,0.936795411311091,0.0385542945243396,0.844334291400435,0.0447955759936351,0.977851180213505,5293.6366551316,-350.948384989629,12.6588531219937,313.942682013284,313.809524077977,74.6721768872607,15.7402577336643,-1.34970367186624,0.0303335407322234,0.53811688822685,0.542135121147166,0.216911068199478
"2398","A","7","umc1888",5145.59,0.0515945140456039,0.820311570246865,0.00606527423872608,0.937923611734525,0.0575661440824407,0.971627214715351,5269.18323247364,-353.536829332803,36.3605679365447,314.581449836705,314.048997765441,74.8673568066537,15.7610657535581,-1.34991122256536,0.0120184658240185,0.548337282111136,0.552365077297128,0.221076837556413
"2399","A","7","bnlg1805",5147.19,6.49478336910512e-06,0.997966604180518,0.021708531758145,0.882865118191748,0.021714873400906,0.989201292523616,5307.46655440545,-349.773288212774,-0.407069870334864,314.217160271238,313.934510745914,74.6892125228465,15.7490369240119,-1.34944535345638,0.0227323823633207,0.54413537679151,0.548242708706348,0.219184539561135
"2400","A","7","gpm392",5148.19,0.00764866036016586,0.930308565582004,0.0058244992712635,0.939165781756861,0.0134346810402904,0.993305170379026,5322.26398792144,-348.674295619664,-14.0399498432573,314.707398449818,314.157413395188,75.0887198170181,15.7617221168411,-1.35007431980667,0.0118036627778275,0.531924705435881,0.535773732753403,0.21489907166404
"2401","A","7","tif1",5154.39,0.690142089260921,0.406116055097593,0.0185475428964448,0.891671583039777,0.702917786271448,0.703660774655452,5162.64332340564,-364.676098193996,133.78024614002,309.783929516006,309.979991839815,75.1441205152668,15.7225238009713,-1.32625292920716,0.0219349469268376,0.53410804328002,0.540539092539528,0.217501828356801
"2402","A","7","psr135a",5158.49,0.406180493004949,0.523914530299139,0.119524911393952,0.729550333652697,0.516256008942227,0.77249634279213,5190.98247851122,-351.550956789459,101.95052378701,303.364877610659,305.910533960486,74.6947874037591,15.6624254174731,-1.29626334400805,0.0564902013129967,0.533401247523772,0.548199791459553,0.219174773947055
"2403","A","7","umc1301",5160.59,0.405617479705139,0.524202323100211,0.119780335160027,0.729272855951659,0.515963425004589,0.772609361069654,5190.99625830018,-351.502769594195,101.888370619194,303.357224637389,305.90171339888,74.7010688038521,15.6622929387741,-1.29620040220231,0.056559828814486,0.531700075860312,0.546438064295338,0.21848715078708
"2404","A","7","umc254",5163.19,0.0992936018829717,0.752678991729805,0.168760797543211,0.681215482374421,0.260105555241557,0.878049088355837,5220.1176038501,-329.112249364915,52.0615214735956,306.055969966499,306.034304829241,77.1011865497391,15.6423987183513,-1.29686983287206,0.0687579612723325,0.546069336906083,0.545526237915438,0.225909889249528
"2405","A","7","umc2330",5163.49,0.109396360287042,0.740832420232252,0.142011009442797,0.706289925349305,0.244966249035781,0.884720834908129,5220.29591220268,-333.036528080342,54.4386881034663,306.717119891445,306.677331709963,76.8222357856263,15.6526769138388,-1.30078974164868,0.0629650554553673,0.542318804434157,0.542366932835241,0.223641764827825
"2406","A","7","umc1710",5165.59,0.121261295945192,0.727670518236531,0.0502053566259849,0.822706322520285,0.16904188053701,0.918952412065101,5227.18282802527,-349.19876591849,59.3027238825431,309.274422587754,309.706158658061,79.4483479905598,15.6984428836804,-1.31726094976533,0.0375736997728714,0.539809388236368,0.545283158506249,0.230365630533316
